name;cloneof;description;is_clone;is_parent;manufacturer;romof;sampleof;year
wofdr2020;wof;Tenchi wo Kurau II - Sekiheki no Tatakai (Master 2020, Hack);NO;YES;hack;wof;-;2022;
wofjdr;wof;Tenchi wo Kurau II - Sekiheki no Tatakai (Master Edition);NO;YES;hack;wof;-;2022;
wofchp;wofch;Tenchi wo Kurau II - Sekiheki no Tatakai (PS/SS Version);NO;YES;hack;wofch;-;2019;
term2lg1;term2;Terminator 2 - Judgment Day (German, rev LG1 11/04/91);NO;YES;Midway;term2;-;1991;
term2pa2;term2;Terminator 2 - Judgment Day (prototype, rev PA2 10/18/91);NO;YES;Midway;term2;-;1991;
term2la3;term2;Terminator 2 - Judgment Day (rev LA3 03/27/92);NO;YES;Midway;term2;-;1991;
terracren;terracre;Terra Cresta (YM2203);NO;YES;Nichibutsu;terracre;-;1985;
terracreo;terracre;Terra Cresta (YM3526 set 2);NO;YES;Nichibutsu;terracre;-;1985;
terracrea;terracre;Terra Cresta (YM3526 set 3);NO;YES;Nichibutsu;terracre;-;1985;
terrafj;terraf;Terra Force (Japan);NO;YES;Nichibutsu Japan;terraf;-;1987;
terrafb;terraf;Terra Force (Japan, bootleg set 2);NO;YES;bootleg;terraf;-;1987;
terrafjb;terraf;Terra Force (Japan, bootleg with additional Z80);NO;YES;bootleg;terraf;-;1987;
atetrisb2;atetris;Tetris (bootleg set 2);NO;YES;bootleg;atetris;-;1988;
atetrisc;atetris;Tetris (cocktail set 1);NO;YES;Atari Games;atetris;-;1989;
atetrisc2;atetris;Tetris (cocktail set 2);NO;YES;Atari Games;atetris;-;1989;
tetrsark;-;Tetris (D.R. Korea);YES;NO;D.R. Korea;-;-;198?;
tetrista;tetris;Tetris (Japan, B-System, YM2203);NO;YES;Sega;tetris;-;1989;
tetristh;tetris;Tetris (Japan, Taito H-System);NO;YES;Sega;tetris;-;1988;
tetris1d;tetris;Tetris (set 1, Japan, System 16B, FD1094 317-0091 decrypted);NO;YES;Sega;tetris;-;1988;
tetris1;tetris;Tetris (set 1, Japan, System 16B, FD1094 317-0091);NO;YES;Sega;tetris;-;1988;
tetris2d;tetris;Tetris (set 2, Japan, System 16B, FD1094 317-0092 decrypted);NO;YES;Sega;tetris;-;1988;
tetris2;tetris;Tetris (set 2, Japan, System 16B, FD1094 317-0092);NO;YES;Sega;tetris;-;1988;
tetris3d;tetris;Tetris (set 3, Japan, System 16A, FD1094 317-0093a decrypted);NO;YES;Sega;tetris;-;1988;
tetris3;tetris;Tetris (set 3, Japan, System 16A, FD1094 317-0093a);NO;YES;Sega;tetris;-;1988;
tetrisd;tetris;Tetris (set 4, Japan, System 16A, FD1094 317-0093 decrypted);NO;YES;Sega;tetris;-;1988;
tetrbx;-;Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selection Master Type 2006);YES;NO;ISG;isgsm;-;2006;
tetrisp2ja;tetrisp2;Tetris Plus 2 (Japan, V2.1);NO;YES;Jaleco / The Tetris Company;tetrisp2;-;1997;
tetrisp2j;tetrisp2;Tetris Plus 2 (Japan, V2.2);NO;YES;Jaleco / The Tetris Company;tetrisp2;-;1997;
tetrisp2a;tetrisp2;Tetris Plus 2 (World, V2.7);NO;YES;Jaleco / The Tetris Company;tetrisp2;-;1997;
thoop2a;thoop2;TH Strikes Back (Non North America, Version 1.0, Checksum 020EB356);NO;YES;Gaelco;thoop2;-;1994;
anteateruk;anteater;The Anteater (UK);NO;YES;Free Enterprise Games;anteater;-;1983;
astyanaxa;astyanax;The Astyanax (mask ROM version);NO;YES;Jaleco;astyanax;-;1989;
berlwallt;berlwall;The Berlin Wall (bootleg ?);NO;YES;Kaneko;berlwall;-;1991;
berlwallk;berlwall;The Berlin Wall (Korea);NO;YES;Kaneko (Inter license);berlwall;-;1991;
bounty2;bounty;The Bounty (set 2);NO;YES;Orca;bounty;-;1982;
edrandy2;edrandy;The Cliffhanger - Edward Randy (World ver 2);NO;YES;Data East Corporation;edrandy;-;1990;
ctribeb2;ctribe;The Combatribes (bootleg set 2);NO;YES;bootleg;ctribe;-;1990;
ctribej;ctribe;The Combatribes (Japan);NO;YES;Technos Japan;ctribe;-;1990;
ctribeu1;ctribe;The Combatribes (US , rev 1);NO;YES;Technos Japan;ctribe;-;1990;
ctribeua;ctribe;The Combatribes (US, rev 2, set 2);NO;YES;Technos Japan;ctribe;-;1990;
dbldynj;-;The Double Dynamites (Japan, 13NOV89);YES;NO;Seibu Kaihatsu;-;-;1989;
dbldynu;dbldynj;The Double Dynamites (US, 13NOV89);NO;YES;Seibu Kaihatsu (Fabtek license);dbldynj;-;1989;
elecyoyo2;elecyoyo;The Electric Yo-Yo (set 2);NO;YES;Taito America Corporation;elecyoyo;-;1982;
theendss;theend;The End (SegaSA / Sonic);NO;YES;bootleg (Sonic);theend;-;1981;
teot;-;The Eye of Typhoon (Beta 7 Version);YES;NO;OzzyOuzo;neogeo;-;2022;
theglad101;theglad;The Gladiator - Road Of The Sword / Shen Jian (V100);NO;YES;IGS;theglad;-;2003;
thegladpcba;theglad;The Gladiator - Road Of The Sword / Shen Jian (V100, Japan, Single PCB Version);NO;YES;IGS;theglad;-;2003;
theglad100;theglad;The Gladiator - Road Of The Sword / Shen Jian (V100, Taiwan);NO;YES;IGS;theglad;-;2003;
theglad;-;The Gladiator - Road Of The Sword / Shen Jian (V101, China);YES;NO;IGS;pgm;-;2003;
thegladpcb;theglad;The Gladiator - Road Of The Sword / Shen Jian (V101, Japan, Single PCB Version);NO;YES;IGS;theglad;-;2003;
theglad104;theglad;The Gladiator - Road Of The Sword / Shen Jian (V104);NO;YES;IGS;theglad;-;2003;
theglobpb;suprglob;The Glob (Pac-Man hardware, bootleg);NO;YES;bootleg;suprglob;-;1983;
thehustlj;rackemup;The Hustler (Japan, program code J);NO;YES;Konami;rackemup;-;1987;
skingame2;majtitl2;The Irem Skins Game (US set 2);NO;YES;Irem America;majtitl2;-;1992;
jleagueo;svf;The J.League 1994 (Japan);NO;YES;Sega;svf;-;1994;
killbld100;killbld;The Killing Blade (V100, Taiwan);NO;YES;IGS;killbld;-;1998;
killbld104;killbld;The Killing Blade (V104);NO;YES;IGS;killbld;-;1998;
killbld106;killbld;The Killing Blade (V106);NO;YES;IGS;killbld;-;1998;
killbld109;killbld;The Killing Blade (V109 alt, China);NO;YES;IGS;killbld;-;1998;
killbldp;-;The Killing Blade Plus (V300, China);YES;NO;IGS;pgm;-;2005;
kodr2;kod;The King of Dragons (910731 etc);NO;YES;Capcom;kod;-;1991;
kodh;kod;The King of Dragons (hack);NO;YES;Capcom;kod;-;2002;
kodja;kod;The King of Dragons (Japan 910805, B-Board 89625B-1);NO;YES;Capcom;kod;-;1991;
kodda;kod;The King of Dragons (Phoenix bootleg, 910731 etc);NO;YES;Capcom;kod;-;1991;
kodr1;kod;The King of Dragons (World 910711);NO;YES;Capcom;kod;-;1991;
kof94rz;kof94;The King of Fighters '94 (Hack Boss Remixed);NO;YES;ZKW;kof94;-;1994;
kof94br;kof94;The King of Fighters '94 (Portuguese edition Hack);NO;YES;SNK;kof94;-;1994;
kof95b;kof95;The King of Fighters '95 (Enable Hidden Characters V.[?]);NO;YES;Ydmis & Creamymami[EGCG];kof95;-;1995;
kof95h;kof95;The King of Fighters '95 (NGH-084);NO;YES;SNK;kof95;-;1995;
kof95sp;kof95;The King of Fighters '95 (Special 2017, hack);NO;YES;hack;kof95;-;2017;
kof96ae;kof96;The King of Fighters '96 (Anniversary Edition, EGHT hack);NO;YES;hack;kof96;-;2007;
kof96ep;kof96;The King of Fighters '96 (bootleg / hack);NO;YES;bootleg;kof96;-;1996;
kof96cn;kof96;The King of Fighters '96 (Chinese Edition ver 1.0, hack);NO;YES;hack;kof96;-;200?;
kof96a;kof96;The King of Fighters '96 (NGM-214, alternate board);NO;YES;SNK;kof96;-;1996;
kof96ae20;kof96;The King of Fighters '96 (The Anniversary Edition 2.0, Build 2.3.0320);NO;YES;hack;kof96;-;2020;
kof96rp08sp;kof96;The King of Fighters '96 - Remix Plus 08 SP (hack);NO;YES;hack;kof96;-;2008;
kof96rss;kof96;The King of Fighters '96 Remix Spring Special (Hack, Version 1.5);NO;YES;hack;kof96;-;2005;
kof97cn;kof97;The King of Fighters '97 (10th Anniversary Chinese Edition, EGHT hack);NO;YES;hack;kof97;-;2007;
kof97ps;kof97;The King of Fighters '97 (Imitation Playstation final improved version 2016-10-29);NO;YES;Eddids;kof97;-;1997;
kof97ip;kof97;The King of Fighters '97 (Invincible Plus! B2.1.2107);NO;YES;hack;kof97;-;2021;
kof97k;kof97;The King of Fighters '97 (Korean release);NO;YES;SNK;kof97;-;1997;
kof97h;kof97;The King of Fighters '97 (NGH-2320);NO;YES;SNK;kof97;-;1997;
kof97tp;kof97;The King of Fighters '97 (Optimised Edition 2020);NO;YES;hack;kof97;-;2020;
kof97t;kof97;The King of Fighters '97 (Optimized Edition);NO;YES;hack;kof97;-;2014;
kof97pm;kof97;The King of Fighters '97 (Practice Mode);NO;YES;hack;kof97;-;1997;
kof97ae;kof97;The King of Fighters '97 - Anniversary Edition (Build 2.1.0212);NO;YES;EGHT;kof97;-;2018;
kof97aef;kof97;The King of Fighters '97 - Anniversary Edition (Build 2.1.1811);NO;YES;hack;kof97;-;2020-08-10;
kof97cbt;kof97;The King of Fighters '97 - Combo Training (Hack, Ver. 2018);NO;YES;hack;kof97;-;2019;
kof97xt;kof97;The King of Fighters '97 - Final Battle (hack);NO;YES;hack;kof97;-;2007;
kof97rc;kof97;The King of Fighters '97 - Random Combo (Hack, Ver. 2010);NO;YES;hack;kof97;-;2019;
kof97evn;kof97;The King of Fighters '97 Evolution New (Hack);NO;YES;hack;kof97;-;200?;
kof97oro;kof97;The King of Fighters '97 oroshi plus 2003;NO;YES;bootleg;kof97;-;1997;
kof97pla;kof97;The King of Fighters '97 Plus 2003 (bootleg / hack);NO;YES;bootleg;kof97;-;2003;
kof97sp;kof97;The King of Fighters '97 Special Edition (hack);NO;YES;hack;kof97;-;2015;
kof98ae2016;kof98;The King of Fighters '98 (Anniversary Edition build 1.2.0827);NO;YES;hack;kof98;-;2016;
kof98ae;kof98;The King of Fighters '98 (Anniversary Edition, EGHT hack);NO;YES;hack;kof98;-;2007;
kof98cp;kof98;The King of Fighters '98 (Combo Plus);NO;YES;hack;kof98;-;2020;
kof98cb;kof98;The King of Fighters '98 (Combo, hack);NO;YES;hack;kof98;-;2018;
kof98pfe;kof98;The King of Fighters '98 (Plus Final Edition 2017-07-23);NO;YES;hack;kof98;-;2019;
kof98ratio;kof98;The King of Fighters '98 (Ratio hack);NO;YES;bankbank;kof98;-;2021;
kof98ult;kof98;The King of Fighters '98 (Ultimate Match);NO;YES;hack;kof98;-;2020;
kof98ka;kof98;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (Korean board, set 2);NO;YES;SNK;kof98;-;1998;
kof98h;kof98;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (NGH-2420);NO;YES;SNK;kof98;-;1998;
kof98a;kof98;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (NGM-2420, alternate board);NO;YES;SNK;kof98;-;1998;
kof98bc2nd;kof98;The King of Fighters '98 BC 2nd Impact Edition (Hack, Ver.2020-07-29);NO;YES;hack;kof98;-;2020;
kof98bc2k2;kof98;The King of Fighters '98 BC Style 2002 (Hack);NO;YES;hack;kof98;-;20??;
kof98eckg;kof98;The King of Fighters '98 Easy Combo King (GOTVG Version, Hack);NO;YES;hack;kof98;-;2019;
kof98ecky;kof98;The King of Fighters '98 Easy Combo King (YZKOF Version, Hack);NO;YES;hack;kof98;-;2022;
kof98mix;kof98;The King of Fighters '98 Mix (2015-12-29);NO;YES;hack;kof98;-;2015;
kof99jh;kof99;The King of Fighters '99 - Evolution;NO;YES;hack;kof99;-;2022;
kof99sk;kof99;The King of Fighters '99 - Fluent and Refreshing;NO;YES;hack;kof99;-;2022;
kof99k;kof99;The King of Fighters '99 - Millennium Battle (Korean release);NO;YES;SNK;kof99;-;1999;
kof99ka;kof99;The King of Fighters '99 - Millennium Battle (Korean release, non-encrypted program);NO;YES;SNK;kof99;-;1999;
kof99h;kof99;The King of Fighters '99 - Millennium Battle (NGH-2510);NO;YES;SNK;kof99;-;1999;
kof99ae;kof99;The King of Fighters '99 Anniversary Edition (hack);NO;YES;Yashional;kof99;-;2020;
kof99eur;kof99;The King of Fighters '99 Evolution Ultra Remix (Hack By Yashional);NO;YES;hack;kof99;-;201?;
kof99eur2;kof99;The King of Fighters '99 Evolution Ultra Remix 2015 (Hack);NO;YES;hack;kof99;-;2015;
kof99rp;kof99;The King of Fighters '99 Remix Pro (v2.01 Final);NO;YES;hack;kof99;-;2022;
kof99sr;kof99;The King of Fighters '99 Summer Revolution (Hack By FCHT);NO;YES;hack;kof99;-;200?;
kof10thd;kof2002;The King of Fighters 10th Anniversary (The King of Fighters 2002 bootleg / Fully Decrypted);NO;YES;hack;kof2002;-;200?;
kof10thuo;kof2002;The King of Fighters 10th Anniversary 2020 (Optimized version 2020);NO;YES;hack;kof2002;-;2020;
kof2000ps2;kof2000;The King of Fighters 2000 (Playstation 2 ver. , EGHT hack);NO;YES;hack;kof2000;-;2000;
kof2000bc;kof2000;The King of Fighters 2000 - Imitate BC 14 System (Hack By Aillis);NO;YES;hack;kof2000;-;2021;
kof2000otc;kof2000;The King of Fighters 2000 OTC;NO;YES;hack;kof2000;-;2022;
kof2000pls;kof2000;The King of Fighters 2000 Plus (Blue);NO;YES;hack;kof2000;-;2018;
kof2kxxx;kof2000;The King of Fighters 2000 SP XXX (Hack, Ver. 2016-01-04);NO;YES;hack;kof2000;-;2016;
kof2000sp;kof2000;The King of Fighters 2000 Special (Final Version);NO;YES;hack;kof2000;-;2021;
kof2001pkz;kof2001;The King of Fighters 2001 (PS2 Krizalid Edition);NO;YES;hack;kof2001;-;2021;
kf2k1pls;kof2001;The King of Fighters 2001 Plus (set 1, bootleg / hack);NO;YES;bootleg;kof2001;-;2002;
kf2k1pa;kof2001;The King of Fighters 2001 Plus (set 2, bootleg / hack);NO;YES;bootleg;kof2001;-;2002;
kof2k1rp;kof2001;The King of Fighters 2001 Remix Pro v1.02 Final (Hack By Jason, Kim & Raymonose);NO;YES;hack;kof2001;-;Version 2004-03-01;
kof2001ru;kof2001;The King of Fighters 2001 Remix Ultra 2.3 (Hack By Jason FGCH);NO;YES;hack;kof2001;-;Version 2004-05-07;
kof2001ult;kof2001;The King of Fighters 2001 Ultimate;NO;YES;hack;kof2001;-;2022;
kof2002b;kof2002;The King of Fighters 2002 (bootleg);NO;YES;bootleg;kof2002;-;2002;
kof2k2omg;kof2002;The King of Fighters 2002 (Omega v.0?);NO;YES;hack;kof2002;-;2002;
kof2k2omg8;kof2002;The King of Fighters 2002 (Omega v0.8);NO;YES;hack;kof2002;-;2010;
kof2k2omg9b;kof2002;The King of Fighters 2002 (Omega v0.9 beta);NO;YES;hack;kof2002;-;2011;
kof2k2omg9;kof2002;The King of Fighters 2002 (Omega v0.9);NO;YES;hack;kof2002;-;2012;
kf2k2ps2re;kof2002;The King of Fighters 2002 (PlayStation 2 v1.0 Public Beta);NO;YES;hack;kof2002;-;2018;
kf2k2ps2;kof2002;The King of Fighters 2002 (PlayStation 2 ver 0.4, EGHT hack);NO;YES;hack;kof2002;-;2007;
kof2002ps2;kof2002;The King of Fighters 2002 (PlayStation 2, Hack);NO;YES;hack;kof2002;-;2018;
kof2k2plus;kof2002;The King of Fighters 2002 (Plus 2017);NO;YES;hack;kof2002;-;2020;
kf2k23rd;kof2002;The King of Fighters 2002 - 3rd Strike of Orochi (Hack by EGCG/EGHT);NO;YES;hack;kof2002;-;2020-06-14;
kf2k2plb;kof2002;The King of Fighters 2002 Plus (bootleg set 3);NO;YES;bootleg;kof2002;-;2002;
kf2k2ru35;kof2002;The King of Fighters 2002 Remix Ultra 3.5 (Hack By FCHT);NO;YES;hack;kof2002;-;2006;
kf2k2plc;kof2002;The King of Fighters 2002 Super (bootleg);NO;YES;bootleg;kof2002;-;2002;
kof2003h;kof2003;The King of Fighters 2003 (NGH-2710);NO;YES;SNK Playmore;kof2003;-;2003;
kf2k3ps2sp;kof2003;The King of Fighters 2003 - PS2 Style Portraits (Hack By 0 Day-S, Eddids, Hiker);NO;YES;hack;kof2003;-;20??;
kf2k3ps2;kof2003;The King of Fighters 2003 PlayStation 2 (Hack By EGCG);NO;YES;hack;kof2003;-;2006;
kf2k4pls;kof2002;The King of Fighters Special Edition 2004 Plus (bootleg);NO;YES;bootleg;kof2002;-;2004;
lastbladh;lastblad;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGH-2340);NO;YES;SNK;lastblad;-;1997;
lastblada;lastblad;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGM-2340, alternate board);NO;YES;SNK;lastblad;-;1997;
lastbladsp;lastblad;The Last Blade / Bakumatsu Roman - Gekka no Kenshi (Special 2017, hack);NO;YES;hack;lastblad;-;2017;
lb2b;lastbld2;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Enable Hidden Characters V4);NO;YES;Dodowang[EGCG];lastbld2;-;1998;
lastbld2eh;lastbld2;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Enhanced Hack);NO;YES;hack;lastbld2;-;1998;
lastbld2te;lastbld2;The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (Team Edition Hack);NO;YES;hack;lastbld2;-;1998;
lastsold;lastblad;The Last Soldier (Korean release of The Last Blade);NO;YES;SNK;lastblad;-;1997;
lkageb4;lkage;The Legend of Kage (bootleg set 4);NO;YES;bootleg;lkage;-;1984;
lkageo;lkage;The Legend of Kage (older);NO;YES;Taito Corporation;lkage;-;1984;
lkageoo;lkage;The Legend of Kage (oldest);NO;YES;Taito Corporation;lkage;-;1984;
silkroada;silkroad;The Legend of Silkroad (larger roms);NO;YES;Unico;silkroad;-;1999;
mainevt2p;mainevt;The Main Event (2 Players ver. X);NO;YES;Konami;mainevt;-;1988;
tnzsj;tnzs;The NewZealand Story (Japan, new version, newer PCB);NO;YES;Taito Corporation;tnzs;-;1988;
tnzsjo;tnzs;The NewZealand Story (Japan, old version) (older PCB);NO;YES;Taito Corporation;tnzs;-;1988;
tnzsuo;tnzs;The NewZealand Story (US, old version) (older PCB);NO;YES;Taito America Corporation;tnzs;-;1988;
tnzso;tnzs;The NewZealand Story (World, old version) (older PCB);NO;YES;Taito Corporation Japan;tnzs;-;1988;
tnzsop;tnzs;The NewZealand Story (World, prototype) (older PCB);NO;YES;Taito Corporation Japan;tnzs;-;1988;
tnzsoa;tnzs;The NewZealand Story (World, unknown version) (older PCB);NO;YES;Taito Corporation Japan;tnzs;-;1988;
tnextspcj;tnextspc;The Next Space (Japan);NO;YES;SNK (Pasadena International Corp. license);tnextspc;-;1989;
tnextspc;-;The Next Space (set 1);YES;NO;SNK;-;-;1989;
tnextspc2;tnextspc;The Next Space (set 2);NO;YES;SNK;tnextspc;-;1989;
ninjaku;ninjak;The Ninja Kids (US);NO;YES;Taito America Corporation;ninjak;-;1990;
ninjawu;ninjaw;The Ninja Warriors (US, Romstar license);NO;YES;Taito Corporation America (licensed to Romstar);ninjaw;-;1987;
ninjaw1;ninjaw;The Ninja Warriors (World, earlier version);NO;YES;Taito Corporation Japan;ninjaw;-;1987;
outfxiesj;outfxies;The Outfoxies (Japan, OU1);NO;YES;Namco;outfxies;-;1994;
outfxiesja;outfxies;The Outfoxies (Japan, OU1, alternate GFX ROMs);NO;YES;Namco;outfxies;-;1994;
outfxiesa;outfxies;The Outfoxies (Korea?);NO;YES;Namco;outfxies;-;1994;
thepitm;thepit;The Pit (bootleg on Moon Quasar hardware);NO;YES;bootleg (KZH);thepit;-;198?;
thepitj;thepit;The Pit (Japan);NO;YES;Zilec Electronics (Taito license);thepit;-;1982;
thepitu1;thepit;The Pit (US set 1);NO;YES;Zilec Electronics (Centuri license);thepit;-;1982;
thepitu2;thepit;The Pit (US set 2);NO;YES;Zilec Electronics (Centuri license);thepit;-;1982;
punisherh;punisher;The Punisher (930422 Hispanic);NO;YES;Capcom;punisher;-;1993;
punisherj;punisher;The Punisher (930422 Japan);NO;YES;Capcom;punisher;-;1993;
punisheru;punisher;The Punisher (930422 USA);NO;YES;Capcom;punisher;-;1993;
punipic;punisher;The Punisher (bootleg set 1 (with PIC16c57), 930422 etc);NO;YES;bootleg;punisher;-;1993;
punipic2;punisher;The Punisher (bootleg set 2 (with PIC16c57), 930422 etc);NO;YES;bootleg;punisher;-;1993;
punipic3;punisher;The Punisher (bootleg set 3 (with PIC16c57), 930422 etc);NO;YES;bootleg;punisher;-;1993;
punisherb;punisher;The Punisher (bootleg, 930422 etc);NO;YES;bootleg;punisher;-;1993;
punisherly;punisher;The Punisher (Flame Edition, Hack);NO;YES;Capcom;punisher;-;2018;
punisherhr;punisher;The Punisher (Red Man Edition, Hack);NO;YES;Capcom;punisher;-;2018;
ghostb2a;ghostb;The Real Ghostbusters (US 2 Players);NO;YES;Data East USA;ghostb;-;1987;
simpsons2pa;simpsons;The Simpsons (2 Players Asia);NO;YES;Konami;simpsons;-;1991;
simpsons2pj;simpsons;The Simpsons (2 Players Japan);NO;YES;Konami;simpsons;-;1991;
simpsons2p;simpsons;The Simpsons (2 Players World, set 1);NO;YES;Konami;simpsons;-;1991;
simpsons2p2;simpsons;The Simpsons (2 Players World, set 2);NO;YES;Konami;simpsons;-;1991;
simpsons2p3;simpsons;The Simpsons (2 Players World, set 3);NO;YES;Konami;simpsons;-;1991;
simpsons4pa;simpsons;The Simpsons (4 Players Asia);NO;YES;Konami;simpsons;-;1991;
simpsons4pe;simpsons;The Simpsons (4 Players World, set 2);NO;YES;Konami;simpsons;-;1991;
srumbler2;srumbler;The Speed Rumbler (set 2);NO;YES;Capcom;srumbler;-;1986;
srumbler3;srumbler;The Speed Rumbler (set 3);NO;YES;Capcom (Tecfri license);srumbler;-;1986;
3stoogesa;3stooges;The Three Stooges In Brides Is Brides (set 2);NO;YES;Mylstar;3stooges;-;1984;
tinstara;tinstar;The Tin Star (TS, 5 PCB version);NO;YES;Taito Corporation;tinstar;-;1983;
ctower;-;The Tower (DECO Cassette) (Europe?);YES;NO;Data East Corporation;decocass;-;1981;
todruagao;todruaga;The Tower of Druaga (Old Ver.);NO;YES;Namco;todruaga;-;1984;
todruagas;todruaga;The Tower of Druaga (Sidam);NO;YES;bootleg? (Sidam);todruaga;-;1984;
3wondersh;3wonders;Three Wonders (bootleg set 1, wonder 3 910520 etc);NO;YES;Capcom;3wonders;-;1991;
3wondersb;3wonders;Three Wonders (bootleg set 2, wonder 3 910520 etc);NO;YES;Capcom;3wonders;-;1991;
3wondersha;3wonders;Three Wonders (bootleg set 3, wonder 3 910520 etc);NO;YES;Capcom;3wonders;-;1991;
3wondersr1;3wonders;Three Wonders (wonder 3 910513 etc);NO;YES;Capcom;3wonders;-;1991;
3wondersu;3wonders;Three Wonders (wonder 3 910520 USA);NO;YES;Capcom;3wonders;-;1991;
thunderla;thunderl;Thunder & Lightning (set 2);NO;YES;Seta;thunderl;-;1990;
thndrbld1;thndrbld;Thunder Blade (deluxe/standing, unprotected);NO;YES;Sega;thndrbld;-;1987;
thndrbldd;thndrbld;Thunder Blade (upright, FD1094 317-0056 decrypted);NO;YES;Sega;thndrbld;-;1987;
thunderxj;thunderx;Thunder Cross (Japan);NO;YES;Konami;thunderx;-;1988;
thunderxa;thunderx;Thunder Cross (set 2);NO;YES;Konami;thunderx;-;1988;
thunderxb;thunderx;Thunder Cross (set 3);NO;YES;Konami;thunderx;-;1988;
thndrx2j;thndrx2;Thunder Cross II (Japan);NO;YES;Konami;thndrx2;-;1991;
tdragon1;tdragon;Thunder Dragon (4th Jun. 1991, protected);NO;YES;NMK (Tecmo license);tdragon;-;1991;
tdragonb3;tdragon;Thunder Dragon (bootleg with Raiden sounds, unencrypted);NO;YES;bootleg;tdragon;-;1991;
tdragon2a;tdragon2;Thunder Dragon 2 (1st Oct. 1993);NO;YES;NMK;tdragon2;-;1993;
tdragon3h;tdragon2;Thunder Dragon 3 (bootleg of Thunder Dragon 2);NO;YES;bootleg (Conny Co Ltd.);tdragon2;-;1996;
tfrceacjpb;tfrceac;Thunder Force AC (Japan, prototype, bootleg);NO;YES;Technosoft / Sega;tfrceac;-;1990;
thundfoxj;thundfox;Thunder Fox (Japan);NO;YES;Taito Corporation;thundfox;-;1990;
thundfoxu;thundfox;Thunder Fox (US);NO;YES;Taito America Corporation;thundfox;-;1990;
thndzonej;thndzone;Thunder Zone (Japan);NO;YES;Data East Corporation;thndzone;-;1991;
thndzone4;thndzone;Thunder Zone (World 4 Players);NO;YES;Data East Corporation;thndzone;-;1991;
thndzonea;thndzone;Thunder Zone (World);NO;YES;Data East Corporation;thndzone;-;1991;
thunderja;thunderj;ThunderJaws (rev 2);NO;YES;Atari Games;thunderj;-;1990;
tigerhb3;tigerh;Tiger Heli (bootleg set 3);NO;YES;bootleg;tigerh;-;1985;
tigeroadb;tigeroad;Tiger Road (US bootleg, set 1);NO;YES;bootleg;tigeroad;-;1987;
tigeroadb2;tigeroad;Tiger Road (US bootleg, set 2);NO;YES;bootleg;tigeroad;-;1987;
tigeroadu;tigeroad;Tiger Road (US, Romstar license);NO;YES;Capcom (Romstar license);tigeroad;-;1987;
