name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
tactcian;Tactician (set 1);1982;[Konami] (Sega license);NO;-;YES;-;-
tail2nos;Tail to Nose - Great Championship;1989;V-System Co.;NO;-;YES;-;-
tailg;Tailgunner;1979;Cinematronics;NO;-;YES;-;-
taitofx1;Taito FX1;1995;Sony/Taito;NO;-;YES;-;-
tangtang;Tang Tang (ver. 0526, 26-05-2000);2000;ESD;NO;-;YES;-;-
tankbatt;Tank Battalion;1980;Namco;NO;-;YES;-;-
tankbust;Tank Busters;1985;Valadon Automation;NO;-;YES;-;-
tankfrce;Tank Force (US);1991;Namco;NO;-;YES;-;-
tantr;Puzzle & Action: Tant-R (Japan);1992;Sega;NO;-;YES;-;-
taotaido;Tao Taido (set 1);1993;Video System Co.;NO;-;YES;-;-
tapper;Tapper (Budweiser);1983;Bally Midway;NO;-;YES;-;-
targ;Targ;1980;Exidy;NO;-;YES;-;-
targeth;Target Hits;1994;Gaelco;NO;-;YES;-;-
tattass;Tattoo Assassins (US Prototype);1994;Data East Pinball;NO;-;YES;-;-
taxidrvr;Taxi Driver;1984;Graphic Techno;NO;-;YES;-;-
tazmania;Tazz-Mania (set 1);1982;Stern;NO;-;YES;-;-
tbowl;Tecmo Bowl (World[Q]);1987;Tecmo;NO;-;YES;-;-
tbyahhoo;Twin Bee Yahhoo! (ver JAA);1995;Konami;NO;konamigx;YES;-;-
tceptor;Thunder Ceptor;1986;Namco;NO;-;YES;-;-
tdfever;TouchDown Fever;1987;SNK;NO;-;YES;-;-
tdragon;Thunder Dragon;1991;NMK (Tecmo license);NO;-;YES;-;-
tdragon2;Thunder Dragon 2 (9th Nov. 1993);1993;NMK;NO;-;YES;-;-
teamqb;John Elway's Team Quarterback;1988;Leland Corp.;NO;-;YES;-;-
techromn;Tech Romancer (USA 980914);1998;Capcom;NO;cpzn2;YES;-;-
teddybb;TeddyBoy Blues (New Ver.);1985;Sega;NO;-;YES;-;-
teedoff;Tee'd Off (Japan);1986;Tecmo;NO;-;YES;-;-
teetert;Teeter Torture (prototype);1982;Exidy;NO;-;YES;-;-
tehkanwc;Tehkan World Cup;1985;Tehkan;NO;-;YES;-;-
tekipaki;Teki Paki;1991;Toaplan;NO;-;YES;-;-
tekken;Tekken (TE4-VER.C);1994;Namco;NO;-;YES;-;-
tekken2;Tekken 2 Ver.B (TES3-VER.B);1995;Namco;NO;-;YES;-;-
tekken3;Tekken 3 (TET1-VER.E);1996;Namco;NO;-;YES;-;-
tekkentt;Tekken Tag Tournament (TEG3-VER.B);1999;Namco;NO;-;YES;-;-
teljan;Tel Jan;1999;Electro Design;NO;skns;YES;-;-
telmahjn;Telephone Mahjong (Japan 890111);1988;Nichibutsu;NO;-;YES;-;-
tempest;Tempest (rev 3);1980;Atari;NO;-;YES;-;-
tengai;Tengai - Sengoku Blade - Sengoku Ace Episode II;1996;Psikyo;NO;-;YES;-;-
term2;Terminator 2 - Judgment Day (rev LA3 03-27-92);1991;Midway;NO;-;YES;-;-
terracre;Terra Cresta (YM3526 set 1);1985;Nichibutsu;NO;-;YES;-;-
terraf;Terra Force;1987;Nichibutsu;NO;-;YES;-;-
tetris;Tetris (Sega Set 1);1988;Sega;NO;-;YES;-;-
tetrisp;Tetris Plus;1995;Jaleco / BPS;NO;-;YES;-;-
tetrisp2;Tetris Plus 2 (World[Q]);1997;Jaleco / The Tetris Company;NO;-;YES;-;-
tetrisse;Tetris (Japan, System E);1988;Sega;NO;-;YES;-;-
tfrceac;ThunderForce AC;1990;Sega / Technosoft;NO;-;YES;-;-
tgm2;Tetris the Absolute The Grand Master 2;2000;Arika;NO;-;YES;-;-
tgmj;Tetris The Grand Master (JAPAN 980710);1998;Capcom/Akira;NO;cpzn1;YES;-;-
tgtball;Target Ball (Nude);1995;Yun Sung;NO;-;YES;-;-
tharrier;Task Force Harrier;1989;UPL (American Sammy license);NO;-;YES;-;-
thedeep;The Deep (Japan);1987;Woodplace Inc.;NO;-;YES;-;-
theend;The End;1980;Konami;NO;-;YES;-;-
thehand;The Hand;1981;T.I.C.;NO;-;YES;-;-
thehustl;The Hustler (Japan version M);1987;Konami;NO;-;YES;-;-
themj;The Mah-jong (Japan);1987;Visco;NO;-;YES;-;-
thepit;The Pit;1982;Centuri;NO;-;YES;-;-
theroes;Thunder Heroes;2001;Primetek Investments;NO;-;YES;-;-
thief;Thief;1981;Pacific Novelty;NO;-;YES;-;-
thndrbld;Thunder Blade;19??;Sega;NO;-;YES;-;-
thndrx2;Thunder Cross II (Japan);1991;Konami;NO;-;YES;-;-
thndzone;Thunder Zone (World);1991;Data East Corporation;NO;-;YES;-;-
thoop;Thunder Hoop;1992;Gaelco;NO;-;YES;-;-
thoop2;TH Strikes Back;1994;Gaelco;NO;-;YES;-;-
thunderj;ThunderJaws;1990;Atari Games;NO;-;YES;-;-
thunderl;Thunder and Lightning;1990;Seta;NO;-;YES;-;-
thunderx;Thunder Cross;1988;Konami;NO;-;YES;-;-
thundfox;Thunder Fox (World);1990;Taito Corporation Japan;NO;-;YES;-;-
tickee;Tickee Tickats;1994;Raster Elite;NO;-;YES;-;-
tigerh;Tiger Heli (US);1985;Taito America Corp.;NO;-;YES;-;-
tigeroad;Tiger Road (US);1987;Capcom (Romstar license);NO;-;YES;-;-
timber;Timber;1984;Bally Midway;NO;-;YES;-;-
timecrsa;Time Crisis (Rev. TS2 Ver.A);1995;Namco;NO;-;YES;-;-
timekill;Time Killers (v1.32);1992;Strata/Incredible Technologies;NO;-;YES;-;-
timelimt;Time Limit;1983;Chuo Co. Ltd;NO;-;YES;-;-
timeplt;Time Pilot;1982;Konami;NO;-;YES;-;-
timesold;Time Soldiers (US Rev 3);1987;[Alpha Denshi Co.] (SNK/Romstar license);NO;-;YES;-;-
timetunl;Time Tunnel;1982;Taito Corporation;NO;-;YES;-;-
timscanr;Time Scanner;1987;Sega;NO;-;YES;-;-
tinklpit;Tinkle Pit (Japan);1993;Namco;NO;-;YES;-;-
tinstar;The Tin Star;1983;Taito Corporation;NO;-;YES;-;-
titlef;Title Fight (World);1992;Sega;NO;-;YES;-;-
tkdensho;Touki Denshou -Angel Eyes-;1996;Tecmo;NO;-;YES;-;-
tkmmpzdm;Tokimeki Memorial Taisen Puzzle-dama (ver JAB);1995;Konami;NO;konamigx;YES;-;-
tkoboxng;Vs. TKO Boxing;1987;Namco LTD.;NO;-;YES;-;-
tmek;T-MEK;1994;Atari Games;NO;-;YES;-;-
tmmjprd;Tokimeki Mahjong Paradise - Dear My Love;1997;Media / Sonnet;NO;-;YES;-;-
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);1989;Konami;NO;-;YES;-;-
tmnt2;Teenage Mutant Ninja Turtles - Turtles in Time (US 4 Players ver. UAA);1991;Konami;NO;-;YES;-;-
tndrcade;Thundercade - Twin Formation;1987;[Seta] (Taito license);NO;-;YES;-;-
tnexspce;The Next Space;1989;SNK;NO;-;YES;-;-
tnk3;T.N.K. III (US);1985;SNK;NO;-;YES;-;-
tnzs;The NewZealand Story (Japan, new version) (P0-043A PCB);1988;Taito Corporation;NO;-;YES;-;-
todruaga;Tower of Druaga (New Ver.);1984;Namco;NO;-;YES;-;-
toffy;Toffy;1993;Midas;NO;-;YES;-;-
toggle;Toggle (prototype);1985;Bally/Sente;NO;-;YES;-;-
toki;Toki (World set 1);1989;Tad;NO;-;YES;-;-
tokio;Tokio / Scramble Formation (US);1986;Taito America Corporation (Romstar license);NO;-;YES;-;-
tokisens;Toki no Senshi - Chrono Soldier;1987;Sega;NO;-;YES;-;-
tokkae;Taisen Tokkae-dama (ver JAA);1996;Konami;NO;konamigx;YES;-;-
tokyogal;Tokyo Gal Zukan (Japan);1989;Nichibutsu;NO;-;YES;-;-
tomahawk;Tomahawk 777 (Revision 1);1980;Data East;NO;-;YES;-;-
tondemo;Tondemo Crisis (JAPAN);1999;Tecmo;NO;tps;YES;-;-
tontonb;Tonton [BET] (Japan);1987;Dynax;NO;-;YES;-;-
toobin;Toobin' (rev 3);1988;Atari Games;NO;-;YES;-;-
topgun;Vs. Top Gun;1987;Konami;NO;-;YES;-;-
tophuntr;Top Hunter - Roddy and Cathy;1994;SNK;NO;neogeo;YES;-;-
topland;Top Landing (World);1988;Taito Corporation Japan;NO;-;YES;-;-
toppyrap;Toppy & Rappy;1996;SemiCom;NO;-;YES;-;-
topsecex;Top Secret (Exidy) (version 1.0);1986;Exidy;NO;-;YES;-;-
topspeed;Top Speed (World);1987;Taito Corporation Japan;NO;-;YES;-;-
toratora;Tora Tora;1980;GamePlan;NO;-;YES;-;-
toride2g;Toride II Adauchi Gaiden;1994;Metro;NO;-;YES;-;-
tornbase;Tornado Baseball;1976;Midway;NO;-;YES;-;-
torus;Torus;1996;Yun Sung;NO;-;YES;-;-
toryumon;Toryumon;1994;Sega;NO;-;YES;-;-
totcarn;Total Carnage (rev LA1 03-10-92);1992;Midway;NO;-;YES;-;-
toto;Come Back Toto;1996;SoftClub;NO;-;YES;-;-
touchgo;Touch and Go;1995;Gaelco;NO;-;YES;-;-
tourtabl;Tournament Table (set 1);1978;Atari;NO;-;YES;-;-
toypop;Toypop;1986;Namco;NO;-;YES;-;-
tp84;Time Pilot '84 (set 1);1984;Konami;NO;-;YES;-;-
tpgolf;Top Player's Golf;1990;SNK;NO;neogeo;YES;-;-
tps;TPS;1997;Sony/Tecmo;NO;-;YES;-;-
trackfld;Track and Field;1983;Konami;NO;-;YES;-;-
trally;Thrash Rally;1991;Alpha Denshi Co.;NO;neogeo;YES;-;-
tranqgun;Tranquilizer Gun;1980;Sega;NO;-;YES;-;-
transfrm;Transformer;1986;Sega;NO;-;YES;-;-
travrusa;Traverse USA - Zippy Race;1983;Irem;NO;-;YES;-;-
trckydoc;Tricky Doc;1987;Tecfri;NO;-;YES;-;-
tricktrp;Trick Trap (World[Q]);1987;Konami;NO;-;YES;-;-
triothep;Trio The Punch - Never Forget Me... (Japan);1989;Data East Corporation;NO;-;YES;-;-
triplep;Triple Punch;1982;KKI;NO;-;YES;-;-
triplew1;Mahjong Triple Wars (Japan);1989;Nichibutsu;NO;-;YES;-;-
triplew2;Mahjong Triple Wars 2 (Japan);1990;Nichibutsu;NO;-;YES;-;-
triplhnt;Triple Hunt;1977;Atari;NO;-;YES;-;-
tripool;Tri-Pool (Casino Tech);1981;Noma (Casino Tech license);NO;-;YES;-;-
trisport;Tri-Sports;1989;Bally Midway;NO;-;YES;-;-
triviabb;Trivial Pursuit (Baby Boomer Edition);1984;Bally/Sente;NO;-;YES;-;-
triviag1;Trivial Pursuit (Genus I);1984;Bally/Sente;NO;-;YES;-;-
triviag2;Trivial Pursuit (Genus II);1984;Bally/Sente;NO;-;YES;-;-
triviasp;Trivial Pursuit (All Star Sports Edition);1984;Bally/Sente;NO;-;YES;-;-
triviayp;Trivial Pursuit (Young Players Edition);1984;Bally/Sente;NO;-;YES;-;-
trivquiz;Triv Quiz;1984;Status Games;NO;-;YES;-;-
troangel;Tropical Angel;1983;Irem;NO;-;YES;-;-
trog;Trog (rev LA4 03-11-91);1990;Midway;NO;-;YES;-;-
trojan;Trojan (US);1986;Capcom;NO;-;YES;-;-
tron;Tron (set 1);1982;Bally Midway;NO;-;YES;-;-
trophyh;Trophy Hunting - Bear & Moose V1.0;2002;Sammy USA Corporation;NO;-;YES;-;-
trstar;Top Ranking Stars (World new version);1993;Taito Corporation Japan;NO;-;YES;-;-
truco;Truco-Tron;198?;Playtronic SRL;NO;-;YES;-;-
truxton;Truxton - Tatsujin;1988;[Toaplan] Taito Corporation;NO;-;YES;-;-
truxton2;Truxton II - Tatsujin II - Tatsujin Oh (Japan);1992;Toaplan;NO;-;YES;-;-
tryout;Pro Baseball Skill Tryout (Japan);1985;Data East Corporation;NO;-;YES;-;-
ts2;Battle Arena Toshinden 2 (USA 951124);1995;Capcom/Takara;NO;cpzn1;YES;-;-
tsamurai;Samurai Nihon-ichi (set 1);1985;Taito;NO;-;YES;-;-
tshingen;Takeda Shingen (Japan, Japanese);1988;Jaleco;NO;-;YES;-;-
tshoot;Turkey Shoot;1984;Williams;NO;-;YES;-;-
tstrike;Thunder Strike;1991;East Coast Coin Company (Melbourne);NO;-;YES;-;-
ttmahjng;Mahjong;1981;Taito;NO;-;YES;-;-
tturf;Tough Turf (Japan);1989;Sega / Sunsoft;NO;-;YES;-;-
tubep;Tube Panic;1984;Nichibutsu + Fujitek;NO;-;YES;-;-
tugboat;Tugboat;1982;ETM;NO;-;YES;-;-
tumblep;Tumble Pop (World);1991;Data East Corporation;NO;-;YES;-;-
tunhunt;Tunnel Hunt;1979;Atari;NO;-;YES;-;-
turbo;Turbo;1981;Sega;NO;-;YES;-;-
turbofrc;Turbo Force;1991;Video System Co.;NO;-;YES;-;-
turbotag;Turbo Tag (prototype);1985;Bally Midway;NO;-;YES;-;-
turfmast;Neo Turf Masters / Big Tournament Golf;1996;Nazca;NO;neogeo;YES;-;-
turkhunt;Turkey Hunting USA V1.0;2001;Sammy USA Corporation;NO;-;YES;-;-
turtles;Turtles;1981;[Konami] (Stern license);NO;-;YES;-;-
turtship;Turtle Ship;1988;Philko;NO;-;YES;-;-
tutankhm;Tutankham;1982;Konami;NO;-;YES;-;-
twcup98;Tecmo World Cup '98;1998;Tecmo;NO;stvbios;YES;-;-
twinactn;Twin Action;1995;Afega;NO;-;YES;-;-
twinbee;TwinBee;1985;Konami;NO;-;YES;-;-
twincobr;Twin Cobra (World);1987;[Toaplan] Taito Corporation;NO;-;YES;-;-
twineag2;Twin Eagle II - The Rescue Mission;1994;Seta;NO;-;YES;-;-
twineagl;Twin Eagle - Revenge Joe's Brother;1988;Seta (Taito license);NO;-;YES;-;-
twinhawk;Twin Hawk (World);1989;Taito Corporation Japan;NO;-;YES;-;-
twinkle;Twinkle;1997;SemiCom / Tirano;NO;-;YES;-;-
twinqix;Twin Qix (US Prototype);1995;Taito America Corporation;NO;-;YES;-;-
twinspri;Twinkle Star Sprites;1996;ADK;NO;neogeo;YES;-;-
twotiger;Two Tigers;1984;Bally Midway;NO;-;YES;-;-
tws96;Tecmo World Soccer '96;1996;Tecmo;NO;neogeo;YES;-;-
tylz;Tylz (prototype);1982;Mylstar;NO;-;YES;-;-
uballoon;Ultra Balloon;1996;SunA;NO;-;YES;-;-
uccops;Undercover Cops (World);1992;Irem;NO;-;YES;-;-
uchuuai;Mahjong Uchuu yori Ai wo komete (Japan);1989;Nichibutsu;NO;-;YES;-;-
ufosensi;Ufo Senshi Yohko Chan;1988;Sega;NO;-;YES;-;-
ultennis;Ultimate Tennis;1993;Art and Magic;NO;-;YES;-;-
ultraman;Ultraman (Japan);1991;Banpresto/Bandai;NO;-;YES;-;-
ultramhm;Ultra Maru-hi Mahjong (Japan);1993;Apple;NO;-;YES;-;-
ultratnk;Ultra Tank;1978;Atari;NO;-;YES;-;-
ultrax;Ultra X Weapons - Ultra Keibitai;1995;Banpresto + Tsuburaya Prod.;NO;-;YES;-;-
umanclub;Ultraman Club - Tatakae! Ultraman Kyoudai!!;1992;Tsuburaya Prod. / Banpresto;NO;-;YES;-;-
undrfire;Under Fire (World);1993;Taito Corporation Japan;NO;-;YES;-;-
uniwars;UniWar S;1980;Irem;NO;-;YES;-;-
unsquad;U.N. Squadron (US);1989;Capcom;NO;-;YES;-;-
untoucha;Untouchable (Japan);1987;Dynax;NO;-;YES;-;-
uopoko;Uo Poko (Japan);1998;Cave (Jaleco license);NO;-;YES;-;-
upndown;Up'n Down;1983;Sega;NO;-;YES;-;-
usclssic;U.S. Classic;1989;Seta;NO;-;YES;-;-
usg185;Games V18.7C;1991;U.S. Games;NO;-;YES;-;-
usg252;Games V25.4X;1992;U.S. Games;NO;-;YES;-;-
usg32;Super Duper Casino (California V3.2);1987;U.S. Games;NO;-;YES;-;-
usg83;Super Ten V8.3;1988;U.S. Games;NO;-;YES;-;-
usvsthem;Us vs. Them;1984;Mylstar;NO;-;YES;-;-
utoukond;Ultra Toukon Densetsu (Japan);1993;Banpresto + Tsuburaya Prod.;NO;-;YES;-;-
valkyrie;Valkyrie No Densetsu (Japan);1989;Namco;NO;-;YES;-;-
valtric;Valtric;1986;[NMK] (Jaleco license);NO;-;YES;-;-
vamphalf;Vamp 1-2;19??;Danbi;NO;-;YES;-;-
vandyke;Vandyke (Japan);1990;UPL;NO;-;YES;-;-
vangrd2;Vanguard II;1984;SNK;NO;-;YES;-;-
vanguard;Vanguard (SNK);1981;SNK;NO;-;YES;-;-
vanilla;Mahjong Vanilla Syndrome (Japan);1991;Nichibutsu;NO;-;YES;-;-
vanvan;Van-Van Car;1983;Sanritsu;NO;-;YES;-;-
vaportra;Vapor Trail - Hyper Offence Formation (World revision 1);1989;Data East Corporation;NO;-;YES;-;-
varth;Varth - Operation Thunderstorm (World 920612);1992;Capcom;NO;-;YES;-;-
vasara;Vasara;2000;Visco;NO;-;YES;-;-
vasara2;Vasara 2 (set 1);2001;Visco;NO;-;YES;-;-
vastar;Vastar (set 1);1983;Sesame Japan;NO;-;YES;-;-
vball;U.S. Championship V'ball (set 1);1988;Technos;NO;-;YES;-;-
vblokbrk;VS Block Breaker (Asia);1997;Kaneko / Mediaworks;NO;skns;YES;-;-
vbowl;Virtua Bowling (World, V101XCM );1996;Alta / IGS;NO;-;YES;-;-
vcircle;Vicious Circle (prototype);1996;Atari Games;NO;-;YES;-;-
vendetta;Vendetta (World 4 Players ver. T);1991;Konami;NO;-;YES;-;-
venture;Venture (version 5 set 1);1981;Exidy;NO;-;YES;-;-
vf;Virtua Fighter;1993;Sega;NO;-;YES;-;-
vfive;V-Five (Japan);1993;Toaplan;NO;-;YES;-;-
vfkids;Virtua Fighter Kids;1996;Sega;NO;stvbios;YES;-;-
vfremix;Virtua Fighter Remix;1995;Sega;NO;stvbios;YES;-;-
vgoalsoc;V Goal Soccer;199?;Tecmo;NO;-;YES;-;-
vhunt2;Vampire Hunter 2: Darkstalkers Revenge (Japan 970929);1997;Capcom;NO;-;YES;-;-
victlapw;Ace Driver - Victory Lap (Rev. ADV2, World);1996;Namco;NO;-;YES;-;-
victory;Victory;1982;Exidy;NO;-;YES;-;-
victroad;Victory Road;1986;SNK;NO;-;YES;-;-
videopin;Video Pinball;1979;Atari;NO;-;YES;-;-
viewpoin;Viewpoint;1992;Sammy;NO;neogeo;YES;-;-
vigilant;Vigilante (World);1988;Irem;NO;-;YES;-;-
vimana;Vimana;1991;Toaplan;NO;-;YES;-;-
vindctr2;Vindicators Part II (rev 3);1988;Atari Games;NO;-;YES;-;-
vindictr;Vindicators (rev 5);1988;Atari Games;NO;-;YES;-;-
viofight;Violence Fight (World);1989;Taito Corporation Japan;NO;-;YES;-;-
viostorm;Violent Storm (Europe ver EAB);1993;Konami;NO;-;YES;-;-
viper;Viper;1988;Leland Corp.;NO;-;YES;-;-
vitaminc;Mahjong Vitamin C (Japan);1989;Home Data;NO;-;YES;-;-
vmahjong;Virtual Mahjong;1997;Micronet;NO;stvbios;YES;-;-
vmetal;Varia Metal;1995;Excellent Systems;NO;-;YES;-;-
volfied;Volfied (World);1989;Taito Corporation Japan;NO;-;YES;-;-
vsav;Vampire Savior: The Lord of Vampire (Euro 970519);1997;Capcom;NO;-;YES;-;-
vsav2;Vampire Savior 2: The Lord of Vampire (Japan 970913);1997;Capcom;NO;-;YES;-;-
vsbball;Vs. BaseBall;1984;Nintendo of America;NO;-;YES;-;-
vsfdf;Vs. Freedom Force;1988;Konami;NO;-;YES;-;-
vsgongf;VS Gong Fight;1984;Kaneko;NO;-;YES;-;-
vsgradus;Vs. Gradius;1986;Konami;NO;-;YES;-;-
vsgshoe;Vs. Gumshoe;1986;Nintendo;NO;-;YES;-;-
vshoot;J-League Soccer V-Shoot;1994;Namco;NO;-;YES;-;-
vsmahjng;Vs. Mahjang (Japan);1984;Nintendo;NO;-;YES;-;-
vsnetscr;Versus Net Soccer (ver UAB);1996;Konami;NO;konamigx;YES;-;-
vspinbal;Vs. Pinball;1984;Nintendo;NO;-;YES;-;-
vsskykid;Vs. Super SkyKid;1985;Namco;NO;-;YES;-;-
vsslalom;Vs. Slalom;1986;Rare LTD.;NO;-;YES;-;-
vssoccer;Vs. Soccer;1985;Nintendo;NO;-;YES;-;-
vstennis;Vs. Tennis;1984;Nintendo;NO;-;YES;-;-
vstetris;Vs. Tetris;1987;Academysoft-Elory;NO;-;YES;-;-
vulcan;Vulcan Venture;1988;Konami;NO;-;YES;-;-
vulgus;Vulgus (set 1);1984;Capcom;NO;-;YES;-;-
wacko;Wacko;1982;Bally Midway;NO;-;YES;-;-
wakuwak7;Waku Waku 7;1996;Sunsoft;NO;neogeo;YES;-;-
wallc;Wall Crash;1984;Midcoin;NO;-;YES;-;-
wallst;Wall Street;1982;Century Electronics;NO;cvs;YES;-;-
wanted;Wanted;1984;Sigma Enterprises Inc.;NO;-;YES;-;-
wardner;Wardner (World);1987;[Toaplan] Taito Corporation Japan;NO;-;YES;-;-
wargods;War Gods;1995;Midway;NO;-;YES;-;-
warlords;Warlords;1980;Atari;NO;-;YES;-;-
warofbug;War of the Bugs or Monsterous Manouvers in a Mushroom Maze;1981;Armenia;NO;-;YES;-;-
warpwarp;Warp and Warp;1981;Namco;NO;-;YES;-;-
warrior;Warrior;1978;Vectorbeam;NO;-;YES;-;-
warriorb;Warrior Blade - Rastan Saga Episode III (Japan);1991;Taito Corporation;NO;-;YES;-;-
waterski;Water Ski;1983;Taito Corporation;NO;-;YES;-;-
wb3;Wonder Boy III - Monster Lair (set 1);1988;Sega / Westone;NO;-;YES;-;-
wbeachvl;World Beach Volley;1995;Playmark;NO;-;YES;-;-
wbml;Wonder Boy in Monster Land (Japan New Ver.);1987;Sega / Westone;NO;-;YES;-;-
wboy;Wonder Boy (set 1, new encryption);1986;Sega (Escape license);NO;-;YES;-;-
wc90;Tecmo World Cup '90 (set 1);1989;Tecmo;NO;-;YES;-;-
wcbowl;World Class Bowling (v1.66);1995;Incredible Technologies;NO;-;YES;-;-
wcvol95;World Cup Volley 95 (Japan v1.0);1995;Data East Corporation;NO;-;YES;-;-
wecleman;WEC Le Mans 24;1986;Konami;NO;-;YES;-;-
welltris;Welltris (Japan, 2 players);1991;Video System Co.;NO;-;YES;-;-
wfortune;Wheel Of Fortune;1989;GameTek;NO;-;YES;-;-
wg3dh;Wayne Gretzky's 3D Hockey;1996;Atari Games;NO;-;YES;-;-
wgp;World Grand Prix (US);1989;Taito America Corporation;NO;-;YES;-;-
wh1;World Heroes (set 1);1992;Alpha Denshi Co.;NO;neogeo;YES;-;-
wh2;World Heroes 2;1993;ADK;NO;neogeo;YES;-;-
wh2j;World Heroes 2 Jet;1994;ADK / SNK;NO;neogeo;YES;-;-
wheelrun;Wheels Runner;1987;International Games;NO;-;YES;-;-
whizquiz;Whiz Quiz;1985;Zilec-Zenitone;NO;-;YES;-;-
whizz;Whizz;1989;Philko;NO;-;YES;-;-
whodunit;Who Dunit (version 8.0);1988;Exidy;NO;-;YES;-;-
whp;World Heroes Perfect;1995;ADK / SNK;NO;neogeo;YES;-;-
wildfang;Wild Fang - Tecmo Knight;1989;Tecmo;NO;-;YES;-;-
willow;Willow (US);1989;Capcom;NO;-;YES;-;-
wilytowr;Wily Tower;1984;Irem;NO;-;YES;-;-
wingforc;Wing Force (Japan, prototype);1993;Atlus;NO;-;YES;-;-
winrun91;Winning Run 91;1991;Namco;NO;-;YES;-;-
winspike;Winning Spike (ver JAA);1997;Konami;NO;konamigx;YES;-;-
winterht;Winter Heat;1997;Sega;NO;stvbios;YES;-;-
wiping;Wiping;1982;Nichibutsu;NO;-;YES;-;-
wits;Wit's (Japan);1989;Athena (Visco license);NO;-;YES;-;-
wiz;Wiz;1985;Seibu Kaihatsu Inc.;NO;-;YES;-;-
wizdfire;Wizard Fire (US v1.1);1992;Data East Corporation;NO;-;YES;-;-
wizwarz;Wiz Warz (prototype);1984;Mylstar;NO;-;YES;-;-
wjammers;Windjammers / Flying Power Disc;1994;Data East Corporation;NO;neogeo;YES;-;-
wldcourt;World Court (Japan);1988;Namco;NO;-;YES;-;-
wmatch;Water Match;1984;Sega;NO;-;YES;-;-
wndrmomo;Wonder Momo;1987;Namco;NO;-;YES;-;-
wndrplnt;Wonder Planet (Japan);1987;Data East Corporation;NO;-;YES;-;-
wof;Warriors of Fate (World 921002);1992;Capcom;NO;-;YES;-;-
wofch;Tenchi wo Kurau II: Sekiheki no Tatakai (CPS Changer, Japan 921031);1994;Capcom;NO;-;YES;-;-
wolfpack;Wolf Pack (prototype);1978;Atari;NO;-;YES;-;-
worldc94;World Cup '94;199?;Tecmo;NO;-;YES;-;-
wotw;War of the Worlds;1981;Cinematronics;NO;-;YES;-;-
wow;Wizard of Wor;1980;Midway;NO;-;YES;-;-
wpksoc;World PK Soccer;1995;Jaleco;NO;-;YES;-;-
wrally;World Rally (set 1);1993;Gaelco;NO;-;YES;-;-
wrally2;World Rally 2 - Twin Racing;1995;Gaelco;NO;-;YES;-;-
wrecking;Vs. Wrecking Crew;1984;Nintendo;NO;-;YES;-;-
wrestwar;Wrestle War;1989;Sega;NO;-;YES;-;-
wrofaero;War of Aero - Project MEIOU;1993;Yang Cheng;NO;-;YES;-;-
ws;World Stadium (Japan);1988;Namco;NO;-;YES;-;-
wschamp;Wing Shooting Championship V2.0;2001;Sammy USA Corporation;NO;-;YES;-;-
wseries;World Series - The Season;1985;Cinematronics;NO;-;YES;-;-
wsf;World Soccer Finals;1990;Leland Corp.;NO;-;YES;-;-
wtennis;World Tennis;1982;bootleg;NO;-;YES;-;-
wwestern;Wild Western (set 1);1982;Taito Corporation;NO;-;YES;-;-
wwfmania;WWF - Wrestlemania (rev 1.30 08-10-95);1995;Midway;NO;-;YES;-;-
wwfsstar;WWF Superstars (US);1989;Technos Japan;NO;-;YES;-;-
wwfwfest;WWF WrestleFest (US);1991;Technos Japan;NO;-;YES;-;-
wwjgtin;Wai Wai Jockey Gate-In!;1984;Jaleco / Casio;NO;-;YES;-;-
xday2;X-Day 2 (Japan);1995;Namco;NO;-;YES;-;-
xeno;Xeno Crisis (Neo Geo MVS);2019;Bitmap Bureau;NO;neogeo;YES;-;-
xenophob;Xenophobe;1987;Bally Midway;NO;-;YES;-;-
xevi3dg;Xevious 3D-G (XV31-VER.A);1995;Namco;NO;-;YES;-;-
xevious;Xevious (Namco);1982;Namco;NO;-;YES;-;-
xexex;Xexex (World);1991;Konami;NO;-;YES;-;-
xfiles;X-Files;19??;dfPIX Entertainment Inc.;NO;-;YES;-;-
xmcota;X-Men: Children of the Atom (Euro 950105);1994;Capcom;NO;-;YES;-;-
xmen;X-Men (US 4 Players);1992;Konami;NO;-;YES;-;-
xmultipl;X Multiply (Japan);1989;Irem;NO;-;YES;-;-
xmvsf;X-Men Vs. Street Fighter (Euro 960910);1996;Capcom;NO;-;YES;-;-
xorworld;Xor World (prototype);1990;Gaelco;NO;-;YES;-;-
xsleena;Xain'd Sleena;1986;Technos;NO;-;YES;-;-
xxmissio;XX Mission;1986;UPL;NO;-;YES;-;-
xybots;Xybots (rev 2);1987;Atari Games;NO;-;YES;-;-
xyonix;Xyonix;1989;Philko;NO;-;YES;-;-
yamagchi;Go Go Mr. Yamaguchi - Yuke Yuke Yamaguchi-kun;1985;Taito;NO;-;YES;-;-
yamato;Yamato (US);1983;Sega;NO;-;YES;-;-
yamyam;Yam! Yam![Q];1990;Dooyong;NO;-;YES;-;-
yard;10 Yard Fight (Japan);1983;Irem;NO;-;YES;-;-
yarunara;Mahjong Yarunara (Japan);1991;Dynax;NO;-;YES;-;-
yesnoj;Yes-No Sinri Tokimeki Chart;1992;Taito Corporation;NO;-;YES;-;-
yiear;Yie Ar Kung-Fu (set 1);1985;Konami;NO;-;YES;-;-
