name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
sf2ceuab7;Street Fighter II' - Champion Edition (920313 USA bootleg set 7);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2ceuab8;Street Fighter II' - Champion Edition (920313 USA bootleg set 8);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2ceuab9;Street Fighter II' - Champion Edition (920313 USA bootleg set 9);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2cejabl;Street Fighter II' - Champion Edition (920322 Japan bootleg set 1);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2cejab2;Street Fighter II' - Champion Edition (920322 Japan bootleg set 2);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2ceucbl;Street Fighter II' - Champion Edition (920803 USA bootleg);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2accp2;Street Fighter II' - Champion Edition (Accelerator Pt.II bootleg, 920313 Testron);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2acc;Street Fighter II' - Champion Edition (Accelerator! bootleg set 1, 920313 USA);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2acca;Street Fighter II' - Champion Edition (Accelerator! bootleg set 2, 920310 Accelerator!);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2ceb2;Street Fighter II' - Champion Edition (bootleg, set 1);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2ceb3;Street Fighter II' - Champion Edition (bootleg, set 2);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2dkot2;Street Fighter II' - Champion Edition (Double K.O. Turbo II bootleg, 902140 USA);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2bhh;Street Fighter II' - Champion Edition (Hungh-Hsi bootleg, 920313 Taiwan);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2level;Street Fighter II' - Champion Edition (Level Select bootleg, 920322  USA);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2md;Street Fighter II' - Champion Edition (Magic Delta, bootleg, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2mega;Street Fighter II' - Champion Edition (Mega Co bootleg set 1, 920313 etc);1992;Mega Co;YES;sf2ce;NO;sf2ce;-;
sf2mega2;Street Fighter II' - Champion Edition (Mega Co bootleg set 2, 920313 etc);1992;Mega Co;YES;sf2ce;NO;sf2ce;-;
sf2ceb4;Street Fighter II' - Champion Edition (Playmark bootleg, set 2);1992;bootleg (Playmark);YES;sf2ce;NO;sf2ce;-;
sf2ceb5;Street Fighter II' - Champion Edition (Playmark bootleg, set 3);1992;bootleg (Playmark);YES;sf2ce;NO;sf2ce;-;
sf2rb;Street Fighter II' - Champion Edition (Rainbow bootleg set 1, 920322 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2rb2;Street Fighter II' - Champion Edition (Rainbow bootleg set 2, 920322 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2rb3;Street Fighter II' - Champion Edition (Rainbow bootleg set 3, 920322 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2rb4;Street Fighter II' - Champion Edition (Rainbow bootleg set 4, 920322 Japan);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2rb5;Street Fighter II' - Champion Edition (Rainbow bootleg set 5, 920322 Japan);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2rb6;Street Fighter II' - Champion Edition (Rainbow bootleg set 6, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2re;Street Fighter II' - Champion Edition (RE, bootleg);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2red;Street Fighter II' - Champion Edition (Red Wave bootleg set 1, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2reda;Street Fighter II' - Champion Edition (Red Wave bootleg set 2, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2red2;Street Fighter II' - Champion Edition (Red Wave bootleg set 3, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2redp2;Street Fighter II' - Champion Edition (Red Wave PtII bootleg, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2sl73a;Street Fighter II' - Champion Edition (Sheng Long v 7.3a);2013;Drakon;YES;sf2ce;NO;sf2ce;-;
sf2cet;Street Fighter II' - Champion Edition (street fighter 2' 920313 Taiwan);1992;Capcom;YES;sf2ce;NO;sf2ce;-;
sf2ceua;Street Fighter II' - Champion Edition (street fighter 2' 920313 USA);1992;Capcom;YES;sf2ce;NO;sf2ce;-;
sf2ceea;Street Fighter II' - Champion Edition (street fighter 2' 920313 World);1992;Capcom;YES;sf2ce;NO;sf2ce;-;
sf2ceja;Street Fighter II' - Champion Edition (street fighter 2' 920322 Japan);1992;Capcom;YES;sf2ce;NO;sf2ce;-;
sf2cejb;Street Fighter II' - Champion Edition (street fighter 2' 920513 Japan);1992;Capcom;YES;sf2ce;NO;sf2ce;-;
sf2ceub;Street Fighter II' - Champion Edition (street fighter 2' 920513 USA);1992;Capcom;YES;sf2ce;NO;sf2ce;-;
sf2ce;Street Fighter II' - Champion Edition (street fighter 2' 920513 World);1992;Capcom;NO;-;YES;-;-;
sf2cejc;Street Fighter II' - Champion Edition (street fighter 2' 920803 Japan);1992;Capcom;YES;sf2ce;NO;sf2ce;-;
sf2ceuc;Street Fighter II' - Champion Edition (street fighter 2' 920803 USA);1992;Capcom;YES;sf2ce;NO;sf2ce;-;
sf2tlona;Street Fighter II' - Champion Edition (Tu Long bootleg set 1, 811102 001);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2tlonb;Street Fighter II' - Champion Edition (Tu Long bootleg set 2, 811102 001);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2tlonc;Street Fighter II' - Champion Edition (Tu Long bootleg set 3, 811102 001);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2ceupl;Street Fighter II' - Champion Edition (UPL bootleg);1992;bootleg (UPL);YES;sf2ce;NO;sf2ce;-;
sf2v004;Street Fighter II' - Champion Edition (V004 bootleg set 1, 102092 USA);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2v0042;Street Fighter II' - Champion Edition (V004 bootleg set 2, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2v0043;Street Fighter II' - Champion Edition (V004 bootleg set 3, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2yyc;Street Fighter II' - Champion Edition (YYC bootleg set 1, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2yyc2;Street Fighter II' - Champion Edition (YYC bootleg set 2, 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2hfu;Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 USA);1992;Capcom;YES;sf2hf;NO;sf2hf;-;
sf2hf;Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 World);1992;Capcom;NO;-;YES;-;-;
sf2mdt;Street Fighter II' - Magic Delta Turbo (bootleg set 1 (with YM2151 + 2xMSM5205), 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2mdta;Street Fighter II' - Magic Delta Turbo (bootleg set 2 (with YM2151 + 2xMSM5205), 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2mdtb;Street Fighter II' - Magic Delta Turbo (bootleg set 3 (with YM2151 + 2xMSM5205), 920313 etc);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2mdtc;Street Fighter II' - Magic Delta Turbo (bootleg set 4 (with YM2151 + 2xMSM5205), 920313 etc);1992;Playmark bootleg;YES;sf2ce;NO;sf2ce;-;
sf2mkot;Street Fighter II' - Magic KO Turbo!! - Nightmare Crack;1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2koryu;Street Fighter II' - Xiang Long (bootleg set 1, 811102 001);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2koryu2;Street Fighter II' - Xiang Long (bootleg set 2, 811102 001);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2koryu3;Street Fighter II' - Xiang Long (bootleg set 3, 811102 001);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2hfjb;Street Fighter II' Turbo - Hyper Fighting (bootleg set 1, 921209 Japan);1992;Capcom;YES;sf2hf;NO;sf2hf;-;
sf2hfjb2;Street Fighter II' Turbo - Hyper Fighting (bootleg set 2, 921209 Japan);1992;Capcom;YES;sf2hf;NO;sf2hf;-;
sf2hfj;Street Fighter II' Turbo - Hyper Fighting (street fighter 2' T 921209 Japan);1992;Capcom;YES;sf2hf;NO;sf2hf;-;
sf2dongb;Street Fighter II': Champion Edition (Dongfang Bubai protection bootleg, etc 920313);1992;bootleg;YES;sf2ce;NO;sf2ce;-;
sf2ceb;Street Fighter II': Champion Edition (Playmark bootleg, set 1);1992;bootleg (Playmark);YES;sf2ce;NO;sf2ce;-;
sfiii2n;Street Fighter III 2nd Impact: Giant Attack (Asia 970930, NO CD);1997;Capcom;YES;sfiii2;NO;sfiii2;-;
sfiii2h;Street Fighter III 2nd Impact: Giant Attack (Hispanic 970930);1997;Capcom;YES;sfiii2;NO;sfiii2;-;
sfiii2j;Street Fighter III 2nd Impact: Giant Attack (Japan 970930);1997;Capcom;YES;sfiii2;NO;sfiii2;-;
sfiii2;Street Fighter III 2nd Impact: Giant Attack (USA 970930);1997;Capcom;NO;-;YES;-;-;
sfiii4n;Street Fighter III 3rd Strike: Fight for the Future (4rd Arrange Edition 2013);2013;hack;YES;sfiii3;NO;sfiii3;-;
sfiii4fs;Street Fighter III 3rd Strike: Fight for the Future (4rd Strike 2011-07-17);2011;hack;YES;sfiii3;NO;sfiii3;-;
sfiii3r1;Street Fighter III 3rd Strike: Fight for the Future (Euro 990512);1999;Capcom;YES;sfiii3;NO;sfiii3;-;
sfiii3;Street Fighter III 3rd Strike: Fight for the Future (Euro 990608);1999;Capcom;NO;-;YES;-;-;
sfiii3jr1;Street Fighter III 3rd Strike: Fight for the Future (Japan 990512);1999;Capcom;YES;sfiii3;NO;sfiii3;-;
sfiii3nr1;Street Fighter III 3rd Strike: Fight for the Future (Japan 990512, NO CD);1999;Capcom;YES;sfiii3;NO;sfiii3;-;
sfiii3j;Street Fighter III 3rd Strike: Fight for the Future (Japan 990608);1999;Capcom;YES;sfiii3;NO;sfiii3;-;
sfiii3n;Street Fighter III 3rd Strike: Fight for the Future (Japan 990608, NO CD);1999;Capcom;YES;sfiii3;NO;sfiii3;-;
sfiii3ur1;Street Fighter III 3rd Strike: Fight for the Future (USA 990512);1999;Capcom;YES;sfiii3;NO;sfiii3;-;
sfiii3u;Street Fighter III 3rd Strike: Fight for the Future (USA 990608);1999;Capcom;YES;sfiii3;NO;sfiii3;-;
sfiii3ws;Street Fighter III 3rd Strike: Fight for the Future (Widescreen 20220908);2022;Bank Bank;YES;sfiii3;NO;sfiii3;-;
sfiii3th;Street Fighter III 3rd Strike: Fight for the Future | re:THIRD update;2021;hack;YES;sfiii3;NO;sfiii3;-;
sfiiia;Street Fighter III: New Generation (Asia 970204);1997;Capcom;YES;sfiii;NO;sfiii;-;
sfiiin;Street Fighter III: New Generation (Asia 970204, NO CD, bios set 1);1997;Capcom;YES;sfiii;NO;sfiii;-;
sfiiina;Street Fighter III: New Generation (Asia 970204, NO CD, bios set 2);1997;Capcom;YES;sfiii;NO;sfiii;-;
sfiii;Street Fighter III: New Generation (Euro 970204);1997;Capcom;NO;-;YES;-;-;
sfiiih;Street Fighter III: New Generation (Hispanic 970204);1997;Capcom;YES;sfiii;NO;sfiii;-;
sfiiij;Street Fighter III: New Generation (Japan 970204);1997;Capcom;YES;sfiii;NO;sfiii;-;
sfiiiu;Street Fighter III: New Generation (USA 970204);1997;Capcom;YES;sfiii;NO;sfiii;-;
sfzar1;Street Fighter Zero (950605 Asia);1995;Capcom;YES;sfa;NO;sfa;-;
sfzjr2;Street Fighter Zero (950605 Japan);1995;Capcom;YES;sfa;NO;sfa;-;
sfza;Street Fighter Zero (950627 Asia);1995;Capcom;YES;sfa;NO;sfa;-;
sfzhr1;Street Fighter Zero (950627 Hispanic);1995;Capcom;YES;sfa;NO;sfa;-;
sfzjr1;Street Fighter Zero (950627 Japan);1995;Capcom;YES;sfa;NO;sfa;-;
sfzh;Street Fighter Zero (950718 Hispanic);1995;Capcom;YES;sfa;NO;sfa;-;
sfzbr1;Street Fighter Zero (950727 Brazil);1995;Capcom;YES;sfa;NO;sfa;-;
sfzj;Street Fighter Zero (950727 Japan);1995;Capcom;YES;sfa;NO;sfa;-;
sfzb;Street Fighter Zero (951109 Brazil);1995;Capcom;YES;sfa;NO;sfa;-;
sfzcha;Street Fighter Zero (CPS Changer, 040820 Japan);2005;Capcom;YES;sfzch;NO;sfzch;-;
sfzch;Street Fighter Zero (CPS Changer, 951020 Japan);1995;Capcom;NO;-;YES;-;-;
sfz2ad;Street Fighter Zero 2 (960227 Asia Phoenix Edition);1996;bootleg;YES;sfa2;NO;sfa2;-;
sfz2a;Street Fighter Zero 2 (960227 Asia);1996;Capcom;YES;sfa2;NO;sfa2;-;
sfz2jd;Street Fighter Zero 2 (960227 Japan Phoenix Edition);1996;bootleg;YES;sfa2;NO;sfa2;-;
sfz2jr1;Street Fighter Zero 2 (960227 Japan);1996;Capcom;YES;sfa2;NO;sfa2;-;
sfz2n;Street Fighter Zero 2 (960229 Oceania);1996;Capcom;YES;sfa2;NO;sfa2;-;
sfz2br1;Street Fighter Zero 2 (960304 Brazil);1996;Capcom;YES;sfa2;NO;sfa2;-;
sfz2h;Street Fighter Zero 2 (960304 Hispanic);1996;Capcom;YES;sfa2;NO;sfa2;-;
sfz2j;Street Fighter Zero 2 (960430 Japan);1996;Capcom;YES;sfa2;NO;sfa2;-;
sfz2b;Street Fighter Zero 2 (960531 Brazil);1996;Capcom;YES;sfa2;NO;sfa2;-;
sfz2alr1;Street Fighter Zero 2 Alpha (960805 Asia);1996;Capcom;YES;sfz2al;NO;sfz2al;-;
sfz2alj;Street Fighter Zero 2 Alpha (960805 Japan);1996;Capcom;YES;sfz2al;NO;sfz2al;-;
sfz2alb;Street Fighter Zero 2 Alpha (960813 Brazil);1996;Capcom;YES;sfz2al;NO;sfz2al;-;
sfz2alh;Street Fighter Zero 2 Alpha (960813 Hispanic);1996;Capcom;YES;sfz2al;NO;sfz2al;-;
sfz2ald;Street Fighter Zero 2 Alpha (960826 Asia Phoenix Edition);1996;bootleg;YES;sfz2al;NO;sfz2al;-;
sfz2al;Street Fighter Zero 2 Alpha (960826 Asia);1996;Capcom;NO;-;YES;-;-;
sfz2adl;Street Fighter Zero 2 Alpha - Dragon Level (Hack by pipi899, Ver.2009-04-24);2009;Hack;YES;sfz2al;NO;sfz2al;-;
sfz3jr2d;Street Fighter Zero 3 (980629 Japan Phoenix Edition);1998;bootleg;YES;sfa3;NO;sfa3;-;
sfz3jr2;Street Fighter Zero 3 (980629 Japan);1998;Capcom;YES;sfa3;NO;sfa3;-;
sfz3ar1;Street Fighter Zero 3 (980701 Asia);1998;Capcom;YES;sfa3;NO;sfa3;-;
sfz3jr1;Street Fighter Zero 3 (980727 Japan);1998;Capcom;YES;sfa3;NO;sfa3;-;
sfz3a;Street Fighter Zero 3 (980904 Asia);1998;Capcom;YES;sfa3;NO;sfa3;-;
sfz3j;Street Fighter Zero 3 (980904 Japan);1998;Capcom;YES;sfa3;NO;sfa3;-;
sfz3mix;Street Fighter Zero 3 Mix v0.13;2022;hack;YES;sfa3;NO;sfa3;-;
sfz3te;Street Fighter Zero 3 Training Edition v1.1 (980629 Japan);2020;hack;YES;sfa3;NO;sfa3;-;
sftm110;Street Fighter: The Movie (v1.10);1995;Capcom / Incredible Technologies;YES;sftm;NO;sftm;-;
sftm111;Street Fighter: The Movie (v1.11);1995;Capcom / Incredible Technologies;YES;sftm;NO;sftm;-;
sftm;Street Fighter: The Movie (v1.12);1995;Capcom / Incredible Technologies;NO;-;YES;-;-;
sftmj112;Street Fighter: The Movie (v1.12N, Japan);1995;Capcom / Incredible Technologies;YES;sftm;NO;sftm;-;
sftmj114;Street Fighter: The Movie (v1.14N, Japan);1995;Capcom / Incredible Technologies;YES;sftm;NO;sftm;-;
strhoop;Street Hoop / Street Slam / Dunk Dream (DEM-004) (DEH-004);1994;Data East Corporation;NO;neogeo;YES;-;-;
streetsmj;Street Smart (Japan version 1);1989;SNK;YES;streetsm;NO;streetsm;-;
streetsm1;Street Smart (US version 1);1989;SNK;YES;streetsm;NO;streetsm;-;
streetsm;Street Smart (US version 2);1989;SNK;NO;-;YES;-;-;
streetsmw;Street Smart (World version 1);1989;SNK;YES;streetsm;NO;streetsm;-;
ffightjh;Street Smart / Final Fight (Japan, hack);1989;Capcom;YES;ffight;NO;ffight;-;
strnskil;Strength & Skill;1984;Sun Electronics;NO;-;YES;-;-;
striderfix;Strider (US set 1)(Graphic and music fixes, Hack);2022;NeoInvader;YES;strider;NO;strider;-;
strider;Strider (US set 1);1989;Capcom;NO;-;YES;-;-;
striderua;Strider (US set 2);1989;Capcom;YES;strider;NO;strider;-;
strideruc;Strider (US, Street Fighter II conversion);1989;Capcom;YES;strider;NO;strider;-;
striderjr;Strider Hiryu (Japan Resale Ver.);1989;Capcom;YES;strider;NO;strider;-;
striderj;Strider Hiryu (Japan);1989;Capcom;YES;strider;NO;strider;-;
strkfgtrj;Strike Fighter (Japan);1991;Sega;YES;strkfgtr;NO;strkfgtr;-;
strkfgtr;Strike Fighter (World);1991;Sega;NO;-;YES;-;-;
strkforc;Strike Force (rev 1 02/25/91);1991;Midway;NO;-;YES;-;-;
stg;Strike Gunner S.T.G;1991;Athena / Tecmo;NO;-;YES;-;-;
s1945a;Strikers 1945 (Japan / World);1995;Psikyo;YES;s1945;NO;s1945;-;
s1945j;Strikers 1945 (Japan);1995;Psikyo;YES;s1945;NO;s1945;-;
s1945nj;Strikers 1945 (Japan, unprotected);1995;Psikyo;YES;s1945;NO;s1945;-;
s1945k;Strikers 1945 (Korea);1995;Psikyo;YES;s1945;NO;s1945;-;
s1945;Strikers 1945 (World);1995;Psikyo;NO;-;YES;-;-;
s1945n;Strikers 1945 (World, unprotected);1995;Psikyo;YES;s1945;NO;s1945;-;
s1945iii;Strikers 1945 III (World) / Strikers 1999 (Japan);1999;Psikyo;NO;-;YES;-;-;
s1945ii;Strikers 1945 II;1997;Psikyo;NO;-;YES;-;-;
s1945p;Strikers 1945 Plus;1999;Psikyo;NO;neogeo;YES;-;-;
strongx;Strong X;1982;bootleg;YES;stratgyx;NO;stratgyx;-;
stuntair;Stunt Air;1983;Nuova Videotron;NO;-;YES;-;-;
sub;Submarine (Sigma);1985;Sigma Enterprises Inc.;NO;-;YES;-;-;
subroc3d;Subroc-3D;1982;Sega;NO;-;YES;-;-;
scessjoe;Success Joe (World);1990;Taito Corporation / Wave;NO;-;YES;-;-;
sjryuko1;Sukeban Jansi Ryuko (set 1, System 16A, FD1089B 317-5021);1987;White Board;YES;sjryuko;NO;sjryuko;-;
sjryuko;Sukeban Jansi Ryuko (set 2, System 16B, FD1089B 317-5021);1987;White Board;NO;-;YES;-;-;
sunaq;SunA Quiz 6000 Academy (940620-6);1994;SunA;NO;-;YES;-;-;
ssridersabd;Sunset Riders (2 Players ver. ABD);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersebc;Sunset Riders (2 Players ver. EBC);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersebd;Sunset Riders (2 Players ver. EBD);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersjbd;Sunset Riders (2 Players ver. JBD);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersubc;Sunset Riders (2 Players ver. UBC);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersadd;Sunset Riders (4 Players ver. ADD);1991;Konami;YES;ssriders;NO;ssriders;-;
ssriderseaa;Sunset Riders (4 Players ver. EAA);1991;Konami;YES;ssriders;NO;ssriders;-;
ssriders;Sunset Riders (4 Players ver. EAC);1991;Konami;NO;-;YES;-;-;
ssridersjac;Sunset Riders (4 Players ver. JAC);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersjad;Sunset Riders (4 Players ver. JAD);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersuab;Sunset Riders (4 Players ver. UAB);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersuac;Sunset Riders (4 Players ver. UAC);1991;Konami;YES;ssriders;NO;ssriders;-;
ssridersuda;Sunset Riders (4 Players ver. UDA);1991;Konami;YES;ssriders;NO;ssriders;-;
csuperas;Super Astro Fighter (DECO Cassette) (US);1981;Data East Corporation;NO;decocass;YES;-;-;
sathena;Super Athena (bootleg);1987;bootleg;YES;athena;NO;athena;-;
sbagmani;Super Bagman (Itisa, Spain);1984;Valadon Automation (Itisa license);YES;sbagman;NO;sbagman;-;
sbagmans;Super Bagman (Stern Electronics);1984;Valadon Automation (Stern Electronics license);YES;sbagman;NO;sbagman;-;
sbagman2;Super Bagman (version 3?);1984;Valadon Automation;YES;sbagman;NO;sbagman;-;
sbagman;Super Bagman (version 5);1984;Valadon Automation;NO;-;YES;-;-;
superbar;Super Bar;1994;Promat;YES;wiggie;NO;wiggie;-;
sbaskete;Super Basketball (version E, encrypted);1984;Konami;YES;sbasketb;NO;sbasketb;-;
sbasketg;Super Basketball (version G, encrypted);1984;Konami;YES;sbasketb;NO;sbasketb;-;
sbasketh;Super Basketball (version H, unprotected);1984;Konami;YES;sbasketb;NO;sbasketb;-;
sbasketb;Super Basketball (version I, encrypted);1984;Konami;NO;-;YES;-;-;
sbishi;Super Bishi Bashi Championship (ver JAA, 2 Players);1998;Konami;NO;-;YES;-;-;
sbishika;Super Bishi Bashi Championship (ver KAA, 3 Players);1998;Konami;YES;sbishi;NO;sbishi;-;
sbishik;Super Bishi Bashi Championship (ver KAB, 3 Players);1998;Konami;YES;sbishi;NO;sbishi;-;
sboblboblc;Super Bobble Bobble (bootleg);1986;bootleg;YES;bublbobl;NO;bublbobl;-;
sboblbobl;Super Bobble Bobble (bootleg, set 1);1986;bootleg (Datsu);YES;bublbobl;NO;bublbobl;-;
sboblbobla;Super Bobble Bobble (bootleg, set 2);1986;bootleg;YES;bublbobl;NO;bublbobl;-;
sboblboblb;Super Bobble Bobble (bootleg, set 3);1986;bootleg;YES;bublbobl;NO;bublbobl;-;
sboblbobld;Super Bobble Bobble (bootleg, set 4);1986;bootleg;YES;bublbobl;NO;bublbobl;-;
sboblboble;Super Bobble Bobble (bootleg, set 5);1986;bootleg;YES;bublbobl;NO;bublbobl;-;
sboblboblf;Super Bobble Bobble (bootleg, set 6);1986;bootleg;YES;bublbobl;NO;bublbobl;-;
sb2003a;Super Bubble 2003 (Asia, Ver 1.0);2003;Limenko;YES;sb2003;NO;sb2003;-;
sb2003;Super Bubble 2003 (World, Ver 1.0);2003;Limenko;NO;-;YES;-;-;
sbubsm;Super Bubble Bobble (Sun Mixing, Megadrive clone hardware);199?;Sun Mixing;NO;-;YES;-;-;
supbtimej;Super Burger Time (Japan);1990;Data East Corporation;YES;supbtime;NO;supbtime;-;
supbtime;Super Burger Time (World, set 1);1990;Data East Corporation;NO;-;YES;-;-;
supbtimea;Super Burger Time (World, set 2);1990;Data East Corporation;YES;supbtime;NO;supbtime;-;
sbbros;Super Buster Bros. (USA 901001);1990;Mitchell (Capcom license);YES;spang;NO;spang;-;
sucasino;Super Casino;1984;Data Amusement;NO;-;YES;-;-;
sbasebalj;Super Champion Baseball (Japan);1989;Alpha Denshi Co.;YES;sbasebal;NO;sbasebal;-;
sbasebal;Super Champion Baseball (US);1989;Alpha Denshi Co. (SNK of America license);NO;-;YES;-;-;
superchsj;Super Chase - Criminal Termination (Japan);1992;Taito Corporation;YES;superchs;NO;superchs;-;
superchsu;Super Chase - Criminal Termination (US);1992;Taito America Corporation;YES;superchs;NO;superchs;-;
superchs;Super Chase - Criminal Termination (World);1992;Taito Corporation Japan;NO;-;YES;-;-;
scobrab;Super Cobra (bootleg, set 1);1981;bootleg (Karateco);YES;scobra;NO;scobra;-;
scobrag;Super Cobra (bootleg, set 2);1981;bootleg (A.V.G. by Zaccaria);YES;scobra;NO;scobra;-;
scobraggi;Super Cobra (bootleg, set 3);1981;bootleg (Cocamatic);YES;scobra;NO;scobra;-;
scobrae2;Super Cobra (encrypted);1981;Konami;YES;scobra;NO;scobra;-;
scobrase;Super Cobra (Sega);1981;Konami (Sega license);YES;scobra;NO;scobra;-;
scobrae;Super Cobra (Stern Electronics) (encrypted, KONATEC XC-103SS CPU);1981;Konami (Stern Electronics license);YES;scobra;NO;scobra;-;
scobras;Super Cobra (Stern Electronics);1981;Konami (Stern Electronics license);YES;scobra;NO;scobra;-;
scobra;Super Cobra;1981;Konami;NO;-;YES;-;-;
scontraj;Super Contra (Japan);1988;Konami;YES;scontra;NO;scontra;-;
scontra;Super Contra;1988;Konami;NO;-;YES;-;-;
supcrash;Super Crash (bootleg of Head On);1979;bootleg (VGG);YES;headon;NO;headon;-;
sprcros2;Super Cross II (Japan, set 1);1986;GM Shoji;NO;-;YES;-;-;
sprcros2a;Super Cross II (Japan, set 2);1986;GM Shoji;YES;sprcros2;NO;sprcros2;-;
scfinalsoc;Super Cup Finals (Ver 2.1O 1993/11/19, F3 Cartridge);1993;Taito Corporation Japan;YES;scfinals;NO;scfinals;-;
scfinalso;Super Cup Finals (Ver 2.1O 1993/11/19, single PCB);1993;Taito Corporation Japan;YES;scfinals;NO;scfinals;-;
scfinals;Super Cup Finals (Ver 2.2O 1994/01/13, single PCB);1993;Taito Corporation Japan;NO;-;YES;-;-;
sderby;Super Derby (Playmark, v.07.03);1996;Playmark;NO;-;YES;-;-;
sderbya;Super Derby (Playmark, v.10.04);1996;Playmark;YES;sderby;NO;sderby;-;
spdodgeb;Super Dodge Ball (US);1987;Technos Japan;NO;-;YES;-;-;
sdodgebh;Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu (Secret Character Hack);1996;hack;YES;sdodgeb;NO;sdodgeb;-;
sdodgeb;Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu;1996;Technos;NO;neogeo;YES;-;-;
csdtenis;Super Doubles Tennis (DECO Cassette) (Japan);1983;Data East Corporation;NO;decocass;YES;-;-;
supduck;Super Duck;1992;Comad;NO;-;YES;-;-;
usg32;Super Duper Casino (California V3.2);1987;U.S. Games;NO;-;YES;-;-;
sformula;Super Formula (Japan, set 1);1989;V-System Co.;YES;tail2nos;NO;tail2nos;-;
