"name";"description";"year";"manufacturer";"is_parent";"romof";"is_clone";"cloneof";"sampleof"
"mastkin";"The Masters of Kin [Colors are wrong]";1988;"Du Tech";"YES";"-";"NO";"-";"-"
"tnzs";"The NewZealand Story (World, newer)";1988;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"tnextspc";"The Next Space (set 1)";1989;"SNK";"YES";"-";"NO";"-";"-"
"ninjak";"The Ninja Kids (World)";1990;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"ninjaw";"The Ninja Warriors (World, later version)";1987;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"percuss";"The Percussor";1981;"Orca";"YES";"-";"NO";"-";"-"
"thepit";"The Pit";1982;"Zilec Electronics";"YES";"-";"NO";"-";"-"
"punisher";"The Punisher (930422 World)";1993;"Capcom";"YES";"-";"NO";"-";"-"
"ghostb";"The Real Ghostbusters (US 2 Players, revision 2)";1987;"Data East USA";"YES";"-";"NO";"-";"-"
"roishtar";"The Return of Ishtar";1986;"Namco";"YES";"-";"NO";"-";"-"
"simpsons";"The Simpsons (4 Players World, set 1)";1991;"Konami";"YES";"-";"NO";"-";"-"
"srumbler";"The Speed Rumbler (set 1)";1986;"Capcom";"YES";"-";"NO";"-";"-"
"superspy";"The Super Spy (NGM-011)(NGH-011)";1990;"SNK";"YES";"neogeo";"NO";"-";"-"
"tinstar";"The Tin Star (set 1)";1983;"Taito Corporation";"YES";"-";"NO";"-";"-"
"todruaga";"The Tower of Druaga (New Ver.)";1984;"Namco";"YES";"-";"NO";"-";"-"
"ssideki4";"The Ultimate 11 - The SNK Football Championship / Tokuten Ou - Honoo no Libero";1996;"SNK";"YES";"neogeo";"NO";"-";"-"
"thief";"Thief";1981;"Pacific Novelty";"YES";"-";"NO";"-";"-"
"trally";"Thrash Rally (ALM-003)(ALH-003)";1991;"Alpha Denshi Co.";"YES";"neogeo";"NO";"-";"-"
"3wonders";"Three Wonders (wonder 3 910520 etc)";1991;"Capcom";"YES";"-";"NO";"-";"-"
"thunderl";"Thunder & Lightning";1990;"Seta";"YES";"-";"NO";"-";"-"
"thndrbld";"Thunder Blade (upright, FD1094 317-0056)";1987;"Sega";"YES";"-";"NO";"-";"-"
"tceptor";"Thunder Ceptor";1986;"Namco";"YES";"-";"NO";"-";"-"
"thunderx";"Thunder Cross (set 1)";1988;"Konami";"YES";"-";"NO";"-";"-"
"thndrx2";"Thunder Cross II (World)";1991;"Konami";"YES";"-";"NO";"-";"-"
"tdragon";"Thunder Dragon (8th Jan. 1992, unprotected)";1991;"NMK (Tecmo license)";"YES";"nmk004";"NO";"-";"-"
"tdragon2";"Thunder Dragon 2 (9th Nov. 1993)";1993;"NMK";"YES";"-";"NO";"-";"-"
"thundfox";"Thunder Fox (World) [NULL]";1990;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"theroes";"Thunder Heroes";2001;"Primetec Investments";"YES";"-";"NO";"-";"-"
"thoop";"Thunder Hoop (Ver. 1)";1992;"Gaelco";"YES";"-";"NO";"-";"-"
"thndzone";"Thunder Zone (World, Rev 1)";1991;"Data East Corporation";"YES";"-";"NO";"-";"-"
"tndrcade";"Thundercade / Twin Formation";1987;"Seta (Taito license)";"YES";"-";"NO";"-";"-"
"thunderj";"ThunderJaws (rev 3)";1990;"Atari Games";"YES";"-";"NO";"-";"-"
"tigerh";"Tiger Heli (US)";1985;"Toaplan / Taito America Corp.";"YES";"-";"NO";"-";"-"
"tigeroad";"Tiger Road (US)";1987;"Capcom";"YES";"-";"NO";"-";"-"
"timber";"Timber";1984;"Bally Midway";"YES";"midssio";"NO";"-";"-"
"timefgtr";"Time Fighter (Time Pilot conversion on Galaxian hardware) [Bad Colours]";"198?";"Taito do Brasil";"YES";"-";"NO";"-";"-"
"timekill";"Time Killers (v1.32)";1992;"Strata/Incredible Technologies";"YES";"-";"NO";"-";"-"
"timelimt";"Time Limit";1983;"Chuo Co. Ltd";"YES";"-";"NO";"-";"-"
"tp84";"Time Pilot '84 (set 1)";1984;"Konami";"YES";"-";"NO";"-";"-"
"timeplt";"Time Pilot";1982;"Konami";"YES";"-";"NO";"-";"-"
"timescan";"Time Scanner (set 2, System 16B)";1987;"Sega";"YES";"-";"NO";"-";"-"
"timesold";"Time Soldiers (US Rev 3)";1987;"Alpha Denshi Co. (SNK/Romstar license)";"YES";"-";"NO";"-";"-"
"timetunl";"Time Tunnel";1982;"Taito Corporation";"YES";"-";"NO";"-";"-"
"timesupd";"Time's Up Demo [Homebrew]";2012;"NGF Dev. Inc.";"YES";"neogeo";"NO";"-";"-"
"toki";"Toki (World, set 1)";1989;"TAD Corporation";"YES";"-";"NO";"-";"-"
"tokisens";"Toki no Senshi - Chrono Soldier (MC-8123, 317-0040)";1987;"Sega";"YES";"-";"NO";"-";"-"
"tokio";"Tokio / Scramble Formation (newer)";1986;"Taito Corporation";"YES";"-";"NO";"-";"-"
"tomagic";"Tom Tom Magic";1997;"Hobbitron T.K.Trading Co. Ltd.";"YES";"-";"NO";"-";"-"
"toobin";"Toobin' (rev 3)";1988;"Atari Games";"YES";"-";"NO";"-";"-"
"tophuntr";"Top Hunter - Roddy & Cathy (NGM-046)";1994;"SNK";"YES";"neogeo";"NO";"-";"-"
"tpgolf";"Top Player's Golf (NGM-003)(NGH-003)";1990;"SNK";"YES";"neogeo";"NO";"-";"-"
"trstar";"Top Ranking Stars (Ver 2.1O 1993/05/21) (New Version)";1993;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"topspeed";"Top Speed (World)";1987;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"toppyrap";"Toppy & Rappy";1996;"SemiCom";"YES";"-";"NO";"-";"-"
"toride2g";"Toride II Adauchi Gaiden";1994;"Metro";"YES";"-";"NO";"-";"-"
"ctornado";"Tornado (DECO Cassette) (US)";1982;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"toryumon";"Toryumon";1994;"Sega / Westone";"YES";"-";"NO";"-";"-"
"touchgo";"Touch & Go (World)";1995;"Gaelco";"YES";"-";"NO";"-";"-"
"tdfever";"TouchDown Fever (US)";1987;"SNK";"YES";"-";"NO";"-";"-"
"tturf";"Tough Turf (set 2, Japan, 8751 317-0104)";1989;"Sega / Sunsoft";"YES";"-";"NO";"-";"-"
"tkdensho";"Toukidenshou - Angel Eyes (VER. 960614)";1996;"Tecmo";"YES";"-";"NO";"-";"-"
"arkatour";"Tournament Arkanoid (US)";1987;"Taito America Corporation (Romstar license)";"YES";"-";"NO";"-";"-"
"cprogolf";"Tournament Pro Golf (DECO Cassette) (US)";1981;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"toyland";"Toy Land Adventure";2001;"SemiCom";"YES";"-";"NO";"-";"-"
"toypop";"Toypop";1986;"Namco";"YES";"-";"NO";"-";"-"
"trackfld";"Track & Field";1983;"Konami";"YES";"-";"NO";"-";"-"
"transfrm";"Transformer";1986;"Sega";"YES";"-";"NO";"-";"-"
"travrusa";"Traverse USA / Zippy Race";1983;"Irem";"YES";"-";"NO";"-";"-"
"ctisland";"Treasure Island (DECO Cassette) (US) (set 1)";1981;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"totc";"Treasure of the Caribbean";2011;"FACE Corporation / N.C.I - Le Cortex";"YES";"neogeo";"NO";"-";"-"
"tripool";"Tri-Pool (Casino Tech)";1981;"Noma (Casino Tech license)";"YES";"-";"NO";"-";"-"
"tricktrp";"Trick Trap (World?)";1987;"Konami";"YES";"-";"NO";"-";"-"
"trckydoc";"Tricky Doc (set 1)";1987;"Tecfri";"YES";"-";"NO";"-";"-"
"triothep";"Trio The Punch - Never Forget Me... (World)";1989;"Data East Corporation";"YES";"-";"NO";"-";"-"
"tdpgal";"Triple Draw Poker [Bootleg]";1983;"Design Labs / Thomas Automatics";"YES";"-";"NO";"-";"-"
"triplep";"Triple Punch (set 1)";1982;"KKI";"YES";"-";"NO";"-";"-"
"trvmstr";"Trivia Master (set 1)";1985;"Enerdyne Technologies Inc.";"YES";"-";"NO";"-";"-"
"trojan";"Trojan (US set 1)";1986;"Capcom";"YES";"-";"NO";"-";"-"
"tron";"Tron (8/9)";1982;"Bally Midway";"YES";"midssio";"NO";"-";"-"
"trophyh";"Trophy Hunting - Bear & Moose V1.00 [Hangs are normal, just wait it out.]";2002;"Sammy USA Corporation";"YES";"-";"NO";"-";"-"
"troangel";"Tropical Angel";1983;"Irem";"YES";"-";"NO";"-";"-"
"truxton";"Truxton / Tatsujin";1988;"Toaplan / Taito Corporation";"YES";"-";"NO";"-";"-"
"truxton2";"Truxton II";1992;"Toaplan";"YES";"-";"NO";"-";"-"
"tubep";"Tube Panic";1984;"Nichibutsu / Fujitek";"YES";"-";"NO";"-";"-"
"tumblep";"Tumble Pop (World)";1991;"Data East Corporation";"YES";"-";"NO";"-";"-"
"turbo";"Turbo (program 1513-1515)";1981;"Sega";"YES";"-";"NO";"-";"-"
"turbofrc";"Turbo Force (World, set 1)";1991;"Video System Co.";"YES";"-";"NO";"-";"-"
"toutrun";"Turbo Out Run (Out Run upgrade, FD1094 317-0118)";1989;"Sega";"YES";"-";"NO";"-";"-"
"turkhunt";"Turkey Hunting USA V1.00";2001;"Sammy USA Corporation";"YES";"-";"NO";"-";"-"
"turtship";"Turtle Ship (North America)";1988;"Philko (Sharp Image license)";"YES";"-";"NO";"-";"-"
"turtles";"Turtles";1981;"Konami (Stern license)";"YES";"-";"NO";"-";"-"
"tutankhm";"Tutankham";1982;"Konami";"YES";"-";"NO";"-";"-"
"twinactn";"Twin Action";1995;"Afega";"YES";"-";"NO";"-";"-"
"twinadv";"Twin Adventure (World)";1995;"Barko Corp";"YES";"-";"NO";"-";"-"
"twinbrat";"Twin Brats (set 1)";1995;"Elettronica Video-Games S.R.L.";"YES";"-";"NO";"-";"-"
"twincobr";"Twin Cobra (World)";1987;"Toaplan / Taito Corporation";"YES";"-";"NO";"-";"-"
"tcobra2";"Twin Cobra II (Ver 2.1O 1995/11/30)";1995;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"twineagl";"Twin Eagle - Revenge Joe's Brother";1988;"Seta (Taito license)";"YES";"-";"NO";"-";"-"
"twineag2";"Twin Eagle II - The Rescue Mission";1994;"Seta";"YES";"-";"NO";"-";"-"
"twinfalc";"Twin Falcons";1989;"Philko (Poara Enterprises license)";"YES";"-";"NO";"-";"-"
"twinhawk";"Twin Hawk (World)";1989;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"twinqix";"Twin Qix (Ver 1.0A 1995/01/17) (Prototype) [Prototype]";1995;"Taito America Corporation";"YES";"-";"NO";"-";"-"
"twinbee";"TwinBee (ROM version)";1985;"Konami";"YES";"-";"NO";"-";"-"
"twinspri";"Twinkle Star Sprites";1996;"ADK";"YES";"neogeo";"NO";"-";"-"
"twinkle";"Twinkle";1997;"SemiCom";"YES";"-";"NO";"-";"-"
"twotiger";"Two Tigers (dedicated)";1984;"Bally Midway";"YES";"midssio";"NO";"-";"-"
"earthjkr";"U.N. Defense Force: Earth Joker (US / Japan, set 1)";1993;"Visco";"YES";"-";"NO";"-";"-"
"unsquad";"U.N. Squadron (US)";1989;"Daipro / Capcom";"YES";"-";"NO";"-";"-"
"vball";"U.S. Championship V'ball (US)";1988;"Technos Japan";"YES";"-";"NO";"-";"-"
"usclssic";"U.S. Classic";1989;"Seta";"YES";"-";"NO";"-";"-"
"dangar";"Ufo Robo Dangar (4/07/1987)";1986;"Nichibutsu";"YES";"-";"NO";"-";"-"
"ufosensi";"Ufo Senshi Yohko Chan (MC-8123, 317-0064)";1988;"Sega";"YES";"-";"NO";"-";"-"
"umk3";"Ultimate Mortal Kombat 3 (rev 1.2)";1994;"Midway";"YES";"-";"NO";"-";"-"
"uballoon";"Ultra Balloon";1996;"SunA";"YES";"-";"NO";"-";"-"
"utoukond";"Ultra Toukon Densetsu (Japan)";1993;"Banpresto / Tsuburaya Productions";"YES";"-";"NO";"-";"-"
"ultrax";"Ultra X Weapons / Ultra Keibitai";1995;"Banpresto / Tsuburaya Productions";"YES";"-";"NO";"-";"-"
"ultraman";"Ultraman (Japan)";1991;"Banpresto / Bandai";"YES";"-";"NO";"-";"-"
"umanclub";"Ultraman Club - Tatakae! Ultraman Kyoudai!!";1992;"Banpresto / Tsuburaya Productions";"YES";"-";"NO";"-";"-"
"unclepoo";"Uncle Poo";1983;"Diatec";"YES";"-";"NO";"-";"-"
"undrfire";"Under Fire (World)";1993;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"uccops";"Undercover Cops (World)";1992;"Irem";"YES";"-";"NO";"-";"-"
"uniwars";"UniWar S";1980;"Irem";"YES";"-";"NO";"-";"-"
"unkpacg";"unknown Pac-Man gambling game";"199?";"unknown";"YES";"-";"NO";"-";"-"
"upndown";"Up'n Down (315-5030)";1983;"Sega";"YES";"-";"NO";"-";"-"
"mustang";"US AAF Mustang (25th May. 1990)";1990;"UPL";"YES";"nmk004";"NO";"-";"-"
"vliner";"V-Liner (v0.7a)";2001;"Dyna / BreezaSoft";"YES";"neogeo";"NO";"-";"-"
"valkyrie";"Valkyrie No Densetsu (Japan)";1989;"Namco";"YES";"-";"NO";"-";"-"
"valtric";"Valtric";1986;"NMK (Jaleco license)";"YES";"-";"NO";"-";"-"
"vamphalf";"Vamf x1/2 (Europe, version 1.1.0908)";1999;"Danbi / F2 System";"YES";"-";"NO";"-";"-"
"vhunt2";"Vampire Hunter 2 - darkstalkers revenge (970929 Japan)";1997;"Capcom";"YES";"-";"NO";"-";"-"
"vsav";"Vampire Savior - the lord of vampire (970519 Euro)";1997;"Capcom";"YES";"-";"NO";"-";"-"
"vsav2";"Vampire Savior 2 - the lord of vampire (970913 Japan)";1997;"Capcom";"YES";"-";"NO";"-";"-"
"vanvan";"Van-Van Car";1983;"Sanritsu";"YES";"-";"NO";"-";"-"
"vandyke";"Vandyke (Japan)";1990;"UPL";"YES";"nmk004";"NO";"-";"-"
"vanguard";"Vanguard (SNK)";1981;"SNK";"YES";"-";"NO";"-";"-"
"vangrd2";"Vanguard II";1984;"SNK";"YES";"-";"NO";"-";"-"
"vaportra";"Vapor Trail - Hyper Offence Formation (World revision 1)";1989;"Data East Corporation";"YES";"-";"NO";"-";"-"
"vmetal";"Varia Metal";1995;"Excellent System";"YES";"-";"NO";"-";"-"
"varth";"Varth - operation thunderstorm (920714 etc)";1992;"Capcom";"YES";"-";"NO";"-";"-"
"vasara2";"Vasara 2 (set 1)";2001;"Visco";"YES";"-";"NO";"-";"-"
"vasara";"Vasara";2000;"Visco";"YES";"-";"NO";"-";"-"
"vastar";"Vastar (set 1)";1983;"Sesame Japan";"YES";"-";"NO";"-";"-"
"vendetta";"Vendetta (World, 4 Players ver. T)";1991;"Konami";"YES";"-";"NO";"-";"-"
"victoryc";"Victory (Comsoft)";1982;"Comsoft";"YES";"-";"NO";"-";"-"
"victroad";"Victory Road";1986;"SNK";"YES";"-";"NO";"-";"-"
"hustler";"Video Hustler";1981;"Konami";"YES";"-";"NO";"-";"-"
"viewpoin";"Viewpoint";1992;"Sammy / Aicom";"YES";"neogeo";"NO";"-";"-"
"vigilant";"Vigilante (World, Rev E)";1988;"Irem";"YES";"-";"NO";"-";"-"
"vimana";"Vimana (World, set 1)";1991;"Toaplan";"YES";"-";"NO";"-";"-"
"vindictr";"Vindicators (rev 5)";1988;"Atari Games";"YES";"-";"NO";"-";"-"
"vindctr2";"Vindicators Part II (rev 3)";1988;"Atari Games";"YES";"-";"NO";"-";"-"
"viofight";"Violence Fight (World)";1989;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"viostorm";"Violent Storm (ver EAC)";1993;"Konami";"YES";"-";"NO";"-";"-"
"volfied";"Volfied (World, revision 1)";1989;"Taito Corporation Japan";"YES";"cchip";"NO";"-";"-"
"gowcaizr";"Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer";1995;"Technos";"YES";"neogeo";"NO";"-";"-"
"vblokbrk";"VS Block Breaker (Europe)";1997;"Kaneko / Mediaworks";"YES";"skns";"NO";"-";"-"
"vsgongf";"VS Gong Fight";1984;"Kaneko";"YES";"-";"NO";"-";"-"
"ryouran";"VS Mahjong Otome Ryouran";1998;"Electro Design";"YES";"skns";"NO";"-";"-"
"vulcan";"Vulcan Venture (New)";1988;"Konami";"YES";"-";"NO";"-";"-"
"vulgus";"Vulgus (set 1)";1984;"Capcom";"YES";"-";"NO";"-";"-"
"wacko";"Wacko";1982;"Bally Midway";"YES";"midssio";"NO";"-";"-"
"wwjgtin";"Wai Wai Jockey Gate-In!";1984;"Jaleco / Casio";"YES";"-";"NO";"-";"-"
"mj4simai";"Wakakusamonogatari Mahjong Yonshimai (Japan)";1996;"Maboroshi Ware";"YES";"-";"NO";"-";"-"
"wakuwak7";"Waku Waku 7";1996;"Sunsoft";"YES";"neogeo";"NO";"-";"-"
"ultracin";"Waku Waku Ultraman Racing [Emulation not complete]";1996;"Sega";"YES";"-";"NO";"-";"-"
"wallc";"Wall Crash (set 1)";1984;"Midcoin";"YES";"-";"NO";"-";"-"
"wwallyj";"Wally wo Sagase! (rev B, Japan, FD1094 317-0197B)";1992;"Sega";"YES";"-";"NO";"-";"-"
"wanted";"Wanted";1984;"Sigma Enterprises Inc.";"YES";"-";"NO";"-";"-"
"wrofaero";"War of Aero - Project MEIOU";1993;"Yang Cheng";"YES";"-";"NO";"-";"-"
"warofbug";"War of the Bugs or Monsterous Manouvers in a Mushroom Maze";1981;"Armenia";"YES";"-";"NO";"-";"-"
"wardner";"Wardner (World)";1987;"Toaplan / Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"warpwarp";"Warp & Warp";1981;"Namco";"YES";"-";"NO";"-";"-"
"warriorb";"Warrior Blade - Rastan Saga Episode III (Japan)";1991;"Taito Corporation";"YES";"-";"NO";"-";"-"
"wof";"Warriors of Fate (921031 World)";1992;"Capcom";"YES";"-";"NO";"-";"-"
"watrball";"Water Balls";1996;"ABM";"YES";"-";"NO";"-";"-"
"wmatch";"Water Match (315-5064)";1984;"Sega";"YES";"-";"NO";"-";"-"
"waterski";"Water Ski";1983;"Taito Corporation";"YES";"-";"NO";"-";"-"
"welltris";"Welltris - Alexey Pajitnov's (World?, 2 players)";1991;"Video System Co.";"YES";"-";"NO";"-";"-"
"wheelrun";"Wheels Runner";"19??";"International Games";"YES";"-";"NO";"-";"-"
"wiggie";"Wiggie Waggie";1994;"Promat";"YES";"-";"NO";"-";"-"
"wildfang";"Wild Fang / Tecmo Knight";1989;"Tecmo";"YES";"-";"NO";"-";"-"
"moomesa";"Wild West C.O.W.-Boys of Moo Mesa (ver EAB)";1992;"Konami";"YES";"-";"NO";"-";"-"
"wwestern";"Wild Western (set 1)";1982;"Taito Corporation";"YES";"-";"NO";"-";"-"
"willow";"Willow (World)";1989;"Capcom";"YES";"-";"NO";"-";"-"
"wilytowr";"Wily Tower";1984;"Irem";"YES";"-";"NO";"-";"-"
"wjammers";"Windjammers / Flying Power Disc";1994;"Data East Corporation";"YES";"neogeo";"NO";"-";"-"
"wingforc";"Wing Force (Japan, prototype)";1993;"A.I (Atlus license)";"YES";"-";"NO";"-";"-"
"wschamp";"Wing Shooting Championship V2.00";2001;"Sammy USA Corporation";"YES";"-";"NO";"-";"-"
"wiping";"Wiping";1982;"Nichibutsu";"YES";"-";"NO";"-";"-"
"wits";"Wit's (Japan)";1989;"Athena (Visco license)";"YES";"-";"NO";"-";"-"
"wivernwg";"Wivern Wings";2001;"SemiCom";"YES";"-";"NO";"-";"-"
"wizdfire";"Wizard Fire (Over Sea v2.1)";1992;"Data East Corporation";"YES";"-";"NO";"-";"-"
"wiz";"Wiz";1985;"Seibu Kaihatsu Inc.";"YES";"-";"NO";"-";"-"
"wizzquiz";"Wizz Quiz (Konami version)";1985;"Zilec-Zenitone (Konami license)";"YES";"-";"NO";"-";"-"
"wboy";"Wonder Boy (set 1, 315-5177)";1986;"Sega (Escape License)";"YES";"-";"NO";"-";"-"
"wb3";"Wonder Boy III - Monster Lair (set 6, World, System 16B, 8751 317-0098)";1988;"Sega / Westone";"YES";"-";"NO";"-";"-"
"wbml";"Wonder Boy in Monster Land (Japan New Ver., MC-8123, 317-0043)";1987;"Sega / Westone";"YES";"-";"NO";"-";"-"
"wondl96";"Wonder League '96 (Korea)";1995;"SemiCom";"YES";"-";"NO";"-";"-"
"wlstar";"Wonder League Star - Sok-Magicball Fighting (Korea)";1995;"Mijin";"YES";"-";"NO";"-";"-"
"wndrmomo";"Wonder Momo";1987;"Namco";"YES";"-";"NO";"-";"-"
"wndrplnt";"Wonder Planet (Japan)";1987;"Data East Corporation";"YES";"-";"NO";"-";"-"
"wondstck";"Wonder Stick (set 1)";"????";"Yun Sung";"YES";"-";"NO";"-";"-"
"woodpeck";"Woodpecker (set 1)";1981;"Amenip (Palcom Queen River)";"YES";"-";"NO";"-";"-"
"worldadv";"World Adventure";1999;"Logic / F2 System";"YES";"-";"NO";"-";"-"
"wcbowl";"World Class Bowling (v1.66)";1995;"Incredible Technologies";"YES";"-";"NO";"-";"-"
"wcbowldx";"World Class Bowling Deluxe (v2.00)";1999;"Incredible Technologies";"YES";"-";"NO";"-";"-"
"wldcourt";"World Court (Japan)";1988;"Namco";"YES";"-";"NO";"-";"-"
"twcup90";"World Cup '90 (World, set 1)";1989;"Tecmo";"YES";"ym2608";"NO";"-";"-"
"wcvol95";"World Cup Volley '95 (Asia v1.0)";1995;"Data East Corporation";"YES";"-";"NO";"-";"-"
"wh1";"World Heroes (ALM-005)";1992;"Alpha Denshi Co.";"YES";"neogeo";"NO";"-";"-"
"wh2";"World Heroes 2 (ALM-006)(ALH-006)";1993;"ADK";"YES";"neogeo";"NO";"-";"-"
"wh2j";"World Heroes 2 Jet (ADM-007)(ADH-007)";1994;"ADK / SNK";"YES";"neogeo";"NO";"-";"-"
"whp";"World Heroes Perfect";1995;"ADK / SNK";"YES";"neogeo";"NO";"-";"-"
"wrally";"World Rally (Version 1.0, Checksum 0E56)";1993;"Gaelco";"YES";"-";"NO";"-";"-"
"wrally2";"World Rally 2: Twin Racing (mask ROM version)";1995;"Gaelco";"YES";"-";"NO";"-";"-"
"ws";"World Stadium (Japan)";1988;"Namco";"YES";"-";"NO";"-";"-"
"worldwar";"World Wars (World?)";1987;"SNK";"YES";"-";"NO";"-";"-"
"wownfant";"WOW New Fantasia";2002;"Comad";"YES";"-";"NO";"-";"-"
"wrestwar";"Wrestle War (set 3, World, 8751 317-0103)";1988;"Sega";"YES";"-";"NO";"-";"-"
"neoww2";"WW2 Demo - Arcade Development Project [Homebrew]";2012;"Charles DOTY/RasterSoft (USA)";"YES";"neogeo";"NO";"-";"-"
"wwfsstar";"WWF Superstars (Europe)";1989;"Technos Japan";"YES";"-";"NO";"-";"-"
"wwfwfest";"WWF WrestleFest (World)";1991;"Technos Japan (Tecmo license)";"YES";"-";"NO";"-";"-"
"wyvernf0";"Wyvern F-0 (Rev 1)";1985;"Taito Corporation";"YES";"-";"NO";"-";"-"
"xmultipl";"X Multiply (World, M81 PCB version)";1989;"Irem";"YES";"-";"NO";"-";"-"
"xmen";"X-Men (4 Players ver EBA)";1992;"Konami";"YES";"-";"NO";"-";"-"
"xmcota";"X-Men - children of the atom (950331 Euro)";1995;"Capcom";"YES";"-";"NO";"-";"-"
"xmvsf";"X-Men vs Street Fighter (961004 Euro)";1996;"Capcom";"YES";"-";"NO";"-";"-"
"xsleena";"Xain'd Sleena (World)";1986;"Technos Japan (Taito license)";"YES";"-";"NO";"-";"-"
"3in1semi";"XESS - The New Revolution (SemiCom 3-in-1)";1997;"SemiCom";"YES";"-";"NO";"-";"-"
"xevious";"Xevious (Namco)";1982;"Namco";"YES";"-";"NO";"-";"-"
"xexex";"Xexex (ver EAA)";1991;"Konami";"YES";"-";"NO";"-";"-"
"xorworld";"Xor World (prototype)";1990;"Gaelco";"YES";"-";"NO";"-";"-"
"xxmissio";"XX Mission";1986;"UPL";"YES";"-";"NO";"-";"-"
"xybots";"Xybots (rev 2)";1987;"Atari Games";"YES";"-";"NO";"-";"-"
"xyonix";"Xyonix";1989;"Philko";"YES";"-";"NO";"-";"-"
"yamato";"Yamato (US)";1983;"Sega";"YES";"-";"NO";"-";"-"
"yesnoj";"Yes/No Sinri Tokimeki Chart";1992;"Taito Corporation";"YES";"-";"NO";"-";"-"
"yiear";"Yie Ar Kung-Fu (program code I)";1985;"Konami";"YES";"-";"NO";"-";"-"
"youjyudn";"Youjyuden (Japan)";1986;"Irem";"YES";"-";"NO";"-";"-"
"yuyugogo";"Yuuyu no Quiz de GO!GO! (Japan)";1990;"Taito Corporation";"YES";"-";"NO";"-";"-"
"zaviga";"Zaviga";1984;"Data East Corporation";"YES";"-";"NO";"-";"-"
"zaxxon";"Zaxxon (set 1, rev D)";1982;"Sega";"YES";"-";"NO";"-";"-"
"zedblade";"Zed Blade / Operation Ragnarok";1994;"NMK";"YES";"neogeo";"NO";"-";"-"
"zektor";"Zektor (revision B)";1982;"Sega";"YES";"-";"NO";"-";"-"
"zeropnt";"Zero Point (set 1)";1998;"Unico";"YES";"-";"NO";"-";"-"
"zeropnt2";"Zero Point 2";1999;"Unico";"YES";"-";"NO";"-";"-"
"zeroteam";"Zero Team USA (set 1, US, Fabtek license) [Unemulated protection]";1993;"Seibu Kaihatsu";"YES";"-";"NO";"-";"-"
"zerowing";"Zero Wing (2P set)";1989;"Toaplan";"YES";"-";"NO";"-";"-"
"zerozone";"Zero Zone";1993;"Comad";"YES";"-";"NO";"-";"-"
"czeroize";"Zeroize (DECO Cassette) (US)";1983;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"zigzagb";"Zig Zag (Galaxian hardware, set 1)";1982;"LAX";"YES";"-";"NO";"-";"-"
"zingzip";"Zing Zing Zip";1992;"Allumer + Tecmo";"YES";"-";"NO";"-";"-"
"zintrckb";"Zintrick / Oshidashi Zentrix (hack / bootleg) [Bootleg]";1996;"hack / bootleg";"YES";"neogeo";"NO";"-";"-"
"zipzap";"Zip & Zap [Imperfect GFXs, No Sound]";1995;"Barko Corp";"YES";"-";"NO";"-";"-"
"zoar";"Zoar";1982;"Data East USA";"YES";"-";"NO";"-";"-"
"zodiack";"Zodiack";1983;"Orca (Esco Trading Co., Inc. license)";"YES";"-";"NO";"-";"-"
"zombraid";"Zombie Raid (9/28/95, US)";1995;"American Sammy";"YES";"-";"NO";"-";"-"
"zookeep";"Zoo Keeper (set 1)";1982;"Taito America Corporation";"YES";"-";"NO";"-";"-"
"zupapa";"Zupapa!";2001;"SNK";"YES";"neogeo";"NO";"-";"-"
"zzyzzyxx";"Zzyzzyxx (set 1)";1982;"Cinematronics / Advanced Microcomputer Systems";"YES";"-";"NO";"-";"-"
"cchip";"C-Chip Internal ROM [Internal ROM only]";1989;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"decocass";"DECO Cassette System Bios [BIOS only]";1981;"Data East";"YES";"-";"NO";"-";"-"
"isgsm";"ISG Selection Master Type 2006 System BIOS [BIOS only]";2006;"ISG";"YES";"-";"NO";"-";"-"
"midssio";"Midway SSIO Sound Board Internal pROM [Internal pROM only]";1981;"Midway";"YES";"-";"NO";"-";"-"
"neogeo";"Neo Geo [BIOS only]";1990;"SNK";"YES";"-";"NO";"-";"-"
"nmk004";"NMK004 Internal ROM [internal rom]";1990;"N M K Corporation";"YES";"-";"NO";"-";"-"
"pgm";"PGM (Polygame Master) System BIOS [BIOS only]";1997;"IGS";"YES";"-";"NO";"-";"-"
"skns";"Super Kaneko Nova System BIOS [BIOS only]";1996;"Kaneko";"YES";"-";"NO";"-";"-"
"ym2608";"YM2608 Internal ROM [Internal ROM only]";1989;"Yamaha";"YES";"-";"NO";"-";"-"
